ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2012-01-02,11.273859999999999,7.722345934066745,14.09580787500505,11.273859999999999,11.273859999999999,-0.34693958043386336,-0.34693958043386336,-0.34693958043386336,-0.27808302064086804,-0.27808302064086804,-0.27808302064086804,-0.0688565597929953,-0.0688565597929953,-0.0688565597929953,0.0,0.0,0.0,10.926920419566136
2012-01-03,11.274394889290605,8.317155111366763,14.372236026377207,11.274394889290605,11.274394889290605,0.07804316735068208,0.07804316735068208,0.07804316735068208,0.13880526909697286,0.13880526909697286,0.13880526909697286,-0.060762101746290764,-0.060762101746290764,-0.060762101746290764,0.0,0.0,0.0,11.352438056641287
2012-01-04,11.27492977858121,8.094300233771916,14.533207240106764,11.27492977858121,11.27492977858121,-0.09184931265644938,-0.09184931265644938,-0.09184931265644938,-0.03966249837850128,-0.03966249837850128,-0.03966249837850128,-0.0521868142779481,-0.0521868142779481,-0.0521868142779481,0.0,0.0,0.0,11.18308046592476
2012-01-05,11.275464667871816,8.287092671922883,14.590242646612385,11.275464667871816,11.275464667871816,0.1299857672826397,0.1299857672826397,0.1299857672826397,0.17307913999926877,0.17307913999926877,0.17307913999926877,-0.043093372716629094,-0.043093372716629094,-0.043093372716629094,0.0,0.0,0.0,11.405450435154457
2012-01-06,11.275999557162422,8.312535212026921,14.638203540939115,11.275999557162422,11.275999557162422,0.18219352712415443,0.18219352712415443,0.18219352712415443,0.21565689421378095,0.21565689421378095,0.21565689421378095,-0.033463367089626495,-0.033463367089626495,-0.033463367089626495,0.0,0.0,0.0,11.458193084286576
2012-01-07,11.276534446453025,8.446375811487155,14.767569258799787,11.276534446453025,11.276534446453025,0.03203381292290586,0.03203381292290586,0.03203381292290586,0.055333653030649,0.055333653030649,0.055333653030649,-0.02329984010774314,-0.02329984010774314,-0.02329984010774314,0.0,0.0,0.0,11.308568259375932
2012-01-08,11.277069335743633,7.6617081779465765,14.144881259453207,11.277069335743633,11.277069335743633,-0.2777586005540098,-0.2777586005540098,-0.2777586005540098,-0.26512943732193556,-0.26512943732193556,-0.26512943732193556,-0.012629163232074248,-0.012629163232074248,-0.012629163232074248,0.0,0.0,0.0,10.999310735189622
2012-01-10,11.278139114324842,8.360000726736875,14.691150703261691,11.278139114324842,11.278139114324842,0.1488107761518796,0.1488107761518796,0.1488107761518796,0.13880526909728189,0.13880526909728189,0.13880526909728189,0.01000550705459773,0.01000550705459773,0.01000550705459773,0.0,0.0,0.0,11.426949890476722
2012-01-11,11.278674003615448,7.969321501615402,14.329021378174529,11.278674003615448,11.278674003615448,-0.017868554067388055,-0.017868554067388055,-0.017868554067388055,-0.0396624983781681,-0.0396624983781681,-0.0396624983781681,0.021793944310780033,0.021793944310780033,0.021793944310780033,0.0,0.0,0.0,11.26080544954806
2012-01-12,11.279208892906054,8.456706341505784,14.572153127551765,11.279208892906054,11.279208892906054,0.2068194054920512,0.2068194054920512,0.2068194054920512,0.17307913999969887,0.17307913999969887,0.17307913999969887,0.0337402654923523,0.0337402654923523,0.0337402654923523,0.0,0.0,0.0,11.486028298398105
2012-01-13,11.279743782196658,8.029257958354224,14.849359382392906,11.279743782196658,11.279743782196658,0.26135771123880913,0.26135771123880913,0.26135771123880913,0.21565689421393774,0.21565689421393774,0.21565689421393774,0.045700817024871394,0.045700817024871394,0.045700817024871394,0.0,0.0,0.0,11.541101493435466
2012-01-14,11.280278671487265,8.033525806421833,14.568767363366572,11.280278671487265,11.280278671487265,0.11284777646086176,0.11284777646086176,0.11284777646086176,0.05533365303086472,0.05533365303086472,0.05533365303086472,0.057514123429997045,0.057514123429997045,0.057514123429997045,0.0,0.0,0.0,11.393126447948127
2012-01-15,11.280813560777869,7.951451916308414,14.332649202445696,11.280813560777869,11.280813560777869,-0.19612487778529283,-0.19612487778529283,-0.19612487778529283,-0.26512943732253236,-0.26512943732253236,-0.26512943732253236,0.06900455953723958,0.06900455953723958,0.06900455953723958,0.0,0.0,0.0,11.084688682992576
2012-01-16,11.281348450068474,7.9671357706601755,14.09112115728948,11.281348450068474,11.281348450068474,-0.1980963730627811,-0.1980963730627811,-0.1980963730627811,-0.2780830206412273,-0.2780830206412273,-0.2780830206412273,0.0799866475784462,0.0799866475784462,0.0799866475784462,0.0,0.0,0.0,11.083252077005694
2012-01-17,11.28188333935908,8.465050732144677,14.72902555254473,11.28188333935908,11.28188333935908,0.22907513598716883,0.22907513598716883,0.22907513598716883,0.13880526909697768,0.13880526909697768,0.13880526909697768,0.09026986689019113,0.09026986689019113,0.09026986689019113,0.0,0.0,0.0,11.510958475346248
2012-01-18,11.282418228649686,8.070501127784329,14.540802055188953,11.282418228649686,11.282418228649686,0.06000134758641218,0.06000134758641218,0.06000134758641218,-0.039662498378303046,-0.039662498378303046,-0.039662498378303046,0.09966384596471523,0.09966384596471523,0.09966384596471523,0.0,0.0,0.0,11.342419576236098
2012-01-20,11.283488007230895,8.511181477368284,14.631135078941313,11.283488007230895,11.283488007230895,0.33071289859843583,0.33071289859843583,0.33071289859843583,0.21565689421409442,0.21565689421409442,0.21565689421409442,0.11505600438434145,0.11505600438434145,0.11505600438434145,0.0,0.0,0.0,11.614200905829332
