농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0000347_01,454,1,1,6,20150422,,,116,20150816,8,0,0,8,,,,,,25,20150910,10
PF_0000347_01,455,0,1,244,20150204,,,115,20150530,13,0,0,13,,,,,,19,20150618,11
PF_0000347_01,455,1,1,4,20150622,,,116,20151016,17,0,1,16,,,,,,27,20151112,10
PF_0000347_01,456,0,1,244,20150202,,,115,20150528,12,2,0,10,,,,,,21,20150618,12
PF_0000347_01,456,1,2,0,20150714,,,118,20151109,17,1,3,13,,,,,,24,20151203,11
PF_0000347_01,457,0,1,243,20141231,,,114,20150424,13,0,1,12,,,,,,20,20150514,11
PF_0000347_01,457,1,1,4,20150518,,,117,20150912,11,0,1,10,,,,,,26,20151008,10
PF_0000347_01,458,0,1,244,20150213,,,117,20150610,9,0,2,7,,,,,,22,20150702,10
PF_0000347_01,458,1,1,4,20150706,,,119,20151102,11,0,2,9,,,,,,24,20151126,10
PF_0000347_01,459,0,1,243,20141216,,,118,20150413,6,1,0,5,,,,,,24,20150507,12
PF_0000347_01,459,1,1,5,20150512,,,119,20150908,8,0,3,5,,,,,,23,20151001,10
PF_0000347_01,460,0,1,244,20150101,,,118,20150429,11,0,0,11,,,,,,22,20150521,12
PF_0000347_01,460,1,1,5,20150526,,,118,20150921,7,0,2,5,,,,,,24,20151015,11
PF_0000347_01,461,0,1,243,20141216,,,118,20150413,9,0,3,6,,,,,,24,20150507,12
PF_0000347_01,461,1,1,5,20150512,,,118,20150907,12,0,3,9,,,,,,24,20151001,10
PF_0000347_01,462,0,1,243,20141201,,,118,20150329,16,3,3,10,,,,,,25,20150423,12
PF_0000347_01,462,1,1,5,20150428,,,118,20150824,12,2,0,10,,,,,,24,20150917,10
PF_0000347_01,463,0,1,243,20141215,,,116,20150410,12,1,0,11,,,,,,20,20150430,12
PF_0000347_01,463,1,1,7,20150507,,,116,20150831,9,1,1,7,,,,,,24,20150924,11
PF_0000347_01,464,0,3,0,20150111,,,117,20150508,15,1,3,11,,,,,,20,20150528,12
PF_0000347_01,464,1,1,5,20150602,,,114,20150924,16,2,3,11,,,,,,28,20151022,10
PF_0000347_01,465,0,1,244,20150215,,,116,20150611,15,0,4,11,,,,,,21,20150702,11
PF_0000347_01,466,0,1,243,20141215,,,116,20150410,13,1,1,11,,,,,,20,20150430,12
PF_0000347_01,466,1,1,5,20150505,,,114,20150827,13,1,0,12,,,,,,28,20150924,10
PF_0000347_01,467,0,1,244,20150217,,,117,20150614,9,0,1,8,,,,,,25,20150709,10
PF_0000347_01,467,1,1,5,20150714,,,117,20151108,12,1,1,10,,,,,,25,20151203,10
PF_0000347_01,469,0,1,243,20141231,,,115,20150425,11,0,1,10,,,,,,19,20150514,12
PF_0000347_01,469,1,1,5,20150519,,,116,20150912,10,0,0,10,,,,,,26,20151008,10
PF_0000347_01,470,0,1,241,20141019,,,116,20150212,12,2,0,10,,,,,,21,20150305,10
PF_0000347_01,470,1,2,0,20150330,,,113,20150721,15,1,0,14,,,,,,23,20150813,10
PF_0000347_01,470,2,1,4,20150817,,,116,20151211,9,0,1,8,,,,,,27,20160107,10
PF_0000347_01,471,0,1,244,20150108,,,114,20150502,16,2,1,13,,,,,,19,20150521,12
PF_0000347_01,471,1,2,0,20150616,,,113,20151007,17,1,2,14,,,,,,29,20151105,11
PF_0000347_01,472,0,1,244,20150101,,,115,20150426,16,4,0,12,,,,,,25,20150521,12
PF_0000347_01,472,1,1,5,20150526,,,115,20150918,14,2,1,11,,,,,,27,20151015,11
PF_0000347_01,473,0,1,244,20150102,,,118,20150430,14,1,2,11,,,,,,21,20150521,12
PF_0000347_01,473,1,1,6,20150527,,,119,20150923,5,0,1,4,,,,,,22,20151015,10
PF_0000347_01,474,0,1,244,20150104,,,116,20150430,14,1,6,7,,,,,,21,20150521,12
PF_0000347_01,474,1,2,0,20150614,,,117,20151009,17,1,2,14,,,,,,27,20151105,10
PF_0000347_01,475,1,1,5,20141007,,,116,20150131,18,1,2,15,,,,,,26,20150226,11
PF_0000347_01,475,2,1,5,20150303,,,116,20150627,15,0,2,13,,,,,,19,20150716,11
PF_0000347_01,475,3,1,4,20150720,,,115,20151112,15,1,1,13,,,,,,28,20151210,10
PF_0000347_01,476,0,2,0,20141215,,,115,20150409,15,3,1,11,,,,,,21,20150430,12
PF_0000347_01,476,1,1,5,20150505,,,114,20150827,7,0,0,7,,,,,,28,20150924,10
PF_0000347_01,477,0,1,244,20150125,,,117,20150522,13,0,0,13,,,,,,20,20150611,11
PF_0000347_01,477,1,1,5,20150616,,,117,20151011,13,0,1,12,,,,,,25,20151105,11
PF_0000347_01,478,0,1,243,20141217,,,117,20150413,10,0,0,10,,,,,,24,20150507,11
PF_0000347_01,478,1,1,4,20150511,,,116,20150904,11,1,0,10,,,,,,27,20151001,10
PF_0000347_01,479,0,1,244,20150126,,,115,20150521,12,1,0,11,,,,,,21,20150611,11
PF_0000347_01,479,1,1,5,20150616,,,117,20151011,9,2,1,6,,,,,,25,20151105,10
PF_0000347_01,480,0,1,244,20150203,,,115,20150529,7,0,1,6,,,,,,20,20150618,11
PF_0000347_01,480,1,1,4,20150622,,,118,20151018,3,1,0,2,,,,,,25,20151112,10
PF_0000347_01,603,2,1,5,20141111,,,116,20150307,18,1,2,15,,,,,,26,20150402,10
PF_0000347_01,603,3,1,5,20150407,,,117,20150802,10,0,0,10,,,,,,18,20150820,10
PF_0000347_01,603,4,1,5,20150825,,,119,20151222,7,0,0,7,,,,,,23,20160114,10
PF_0000347_01,604,0,1,249,20150123,,,115,20150518,11,2,0,9,,,,,,24,20150611,10
PF_0000347_01,605,0,1,242,20150407,,,115,20150731,10,0,0,10,,,,,,20,20150820,11
PF_0000347_01,606,0,1,243,20141222,,,116,20150417,13,0,0,13,,,,,,20,20150507,12
PF_0000347_01,606,1,1,6,20150513,,,116,20150906,7,1,0,6,,,,,,25,20151001,10
PF_0000347_01,608,0,1,241,20150506,,,114,20150828,6,0,0,6,,,,,,27,20150924,11
PF_0000347_01,609,10,1,6,20141224,,,118,20150421,7,0,0,7,,,,,,23,20150514,11
PF_0000347_01,621,0,1,244,20150215,,,115,20150610,10,0,1,9,,,,,,22,20150702,11
PF_0000347_01,628,0,1,244,20150207,,,116,20150603,10,1,0,9,,,,,,22,20150625,11
PF_0000347_01,628,1,2,0,20150720,,,116,20151113,12,0,2,10,,,,,,27,20151210,10
PF_0000347_01,629,0,1,249,20150212,,,115,20150607,9,0,1,8,,,,,,18,20150625,11
PF_0000347_01,629,1,1,4,20150629,,,116,20151023,14,0,0,14,,,,,,27,20151119,11
PF_0000347_01,630,0,1,249,20150126,,,115,20150521,11,2,0,9,,,,,,21,20150611,10
PF_0000347_01,630,1,1,5,20150616,,,118,20151012,7,0,0,7,,,,,,24,20151105,10
PF_0000347_01,631,0,1,244,20150212,,,117,20150609,13,1,0,12,,,,,,23,20150702,11
PF_0000347_01,631,1,1,4,20150706,,,116,20151030,11,2,1,8,,,,,,27,20151126,10
PF_0000347_01,634,0,1,244,20150211,,,116,20150607,11,0,0,11,,,,,,18,20150625,11
PF_0000347_01,634,1,1,5,20150630,,,118,20151026,12,1,0,11,,,,,,24,20151119,10
PF_0000347_01,635,0,1,244,20150212,,,117,20150609,8,0,0,8,,,,,,23,20150702,11
PF_0000347_01,635,1,2,0,20150727,,,116,20151120,12,0,0,12,,,,,,27,20151217,10
PF_0000347_01,637,0,1,244,20150217,,,117,20150614,9,0,0,9,,,,,,25,20150709,10
PF_0000347_01,637,1,1,4,20150713,,,119,20151109,2,1,0,1,,,,,,24,20151203,10
PF_0000347_01,638,0,1,244,20150210,,,117,20150607,15,1,2,12,,,,,,18,20150625,10
PF_0000347_01,638,1,2,0,20150818,,,118,20151214,14,0,0,14,,,,,,24,20160107,10
PF_0000347_01,639,0,1,244,20150213,,,117,20150610,11,1,0,10,,,,,,22,20150702,11
PF_0000347_01,639,1,1,5,20150707,,,117,20151101,12,1,0,11,,,,,,25,20151126,10
PF_0000347_01,641,0,1,242,20150429,,,115,20150822,12,0,2,10,,,,,,26,20150917,11
PF_0000347_01,642,0,1,242,20150407,,,117,20150802,8,0,0,8,,,,,,25,20150827,10
PF_0000347_01,642,1,1,5,20150901,,,115,20151225,10,0,0,10,,,,,,27,20160121,10
PF_0000347_01,643,0,1,242,20150406,,,117,20150801,14,1,0,13,,,,,,26,20150827,10
PF_0000347_01,643,1,1,4,20150831,,,116,20151225,13,0,1,12,,,,,,27,20160121,10
PF_0000347_01,644,0,1,242,20150408,,,117,20150803,15,1,2,12,,,,,,24,20150827,10
PF_0000347_01,644,1,1,4,20150831,,,116,20151225,11,2,0,9,,,,,,27,20160121,10
PF_0000347_01,647,0,1,242,20150414,,,114,20150806,17,3,4,10,,,,,,21,20150827,10
PF_0000347_01,647,1,1,4,20150831,,,115,20151224,11,1,0,10,,,,,,28,20160121,8
PF_0000347_01,648,0,1,241,20150514,,,118,20150909,2,2,0,0,,,,,,29,20151008,10
PF_0000347_01,649,0,1,241,20150522,,,117,20150916,11,1,1,9,,,,,,22,20151008,11
PF_0000347_01,650,0,1,241,20150519,,,117,20150913,16,1,1,14,,,,,,25,20151008,12
PF_0000347_01,651,0,1,241,20150505,,,115,20150828,11,0,0,11,,,,,,27,20150924,10
PF_0000347_01,655,0,1,241,20150506,,,116,20150830,12,0,1,11,,,,,,25,20150924,10
PF_0000347_01,658,0,1,242,20150618,,,117,20151013,15,1,2,12,,,,,,23,20151105,10
PF_0000347_01,660,0,1,241,20150531,,,118,20150926,18,2,2,14,,,,,,26,20151022,10
PF_0000347_01,662,0,1,241,20150508,,,114,20150830,18,2,0,16,,,,,,25,20150924,11
PF_0000347_01,663,2,1,6,20150114,,,118,20150512,12,1,0,11,,,,,,23,20150604,11
PF_0000347_01,663,3,1,5,20150609,,,118,20151005,11,0,1,10,,,,,,24,20151029,10
PF_0000347_01,666,2,1,5,20141111,,,116,20150307,16,3,1,12,,,,,,26,20150402,10
PF_0000347_01,666,3,2,0,20150428,,,116,20150822,15,4,0,11,,,,,,26,20150917,11
PF_0000347_01,667,1,2,0,20150111,,,117,20150508,15,1,2,12,,,,,,20,20150528,11
PF_0000347_01,667,2,1,5,20150602,,,115,20150925,11,0,3,8,,,,,,27,20151022,10
PF_0000347_01,668,0,1,242,20150906,,,116,20151231,13,0,3,10,,,,,,28,20160128,10
PF_0000347_01,669,0,1,242,20150824,,,118,20151220,11,2,0,9,,,,,,25,20160114,10
PF_0000347_01,670,0,1,242,20150804,,,118,20151130,11,0,0,11,,,,,,24,20151224,10
PF_0000347_01,671,0,1,242,20150826,,,117,20151221,15,1,1,13,,,,,,24,20160114,10
PF_0000347_01,676,0,1,242,20150802,,,117,20151127,8,1,2,5,,,,,,27,20151224,10
PF_0000347_01,678,0,1,241,20150716,,,117,20151110,13,1,0,12,,,,,,23,20151203,11
PF_0000347_01,679,0,1,242,20150806,,,120,20151204,7,0,0,7,,,,,,27,20151231,10
PF_0000347_01,682,0,1,242,20150829,,,116,20151223,13,0,2,11,,,,,,22,20160114,10
PF_0000347_01,685,0,1,242,20150830,,,117,20151225,8,0,0,8,,,,,,27,20160121,9
PF_0000347_01,686,0,1,242,20150820,,,116,20151214,14,1,1,12,,,,,,24,20160107,10
PF_0000347_01,687,0,1,242,20150802,,,117,20151127,12,2,0,10,,,,,,27,20151224,10
PF_0000347_01,704,0,1,242,20150907,,,115,20151231,12,0,1,11,,,,,,28,20160128,10
PF_0000347_01,706,0,1,242,20150908,,,114,20151231,14,0,1,13,,,,,,28,20160128,10
PF_0000347_01,720,8,1,5,20141021,,,114,20150212,15,0,2,13,,,,,,21,20150305,10
PF_0000347_01,720,9,1,5,20150310,,,115,20150703,14,2,3,9,,,,,,20,20150723,10
PF_0000347_01,720,10,1,5,20150728,,,117,20151122,8,0,0,8,,,,,,25,20151217,10
PF_0000347_01,727,8,1,5,20141202,,,113,20150325,18,3,5,10,,,,,,29,20150423,11
PF_0000347_01,742,8,1,5,20141202,,,115,20150327,13,1,0,12,,,,,,27,20150423,11
PF_0000347_01,742,9,1,5,20150428,,,116,20150822,8,0,0,8,,,,,,26,20150917,11
PF_0000347_01,743,0,1,241,20150701,,,115,20151024,13,0,1,12,,,,,,26,20151119,10
PF_0000347_01,744,0,1,241,20150703,,,117,20151028,7,0,0,7,,,,,,22,20151119,10
PF_0000347_01,745,0,1,242,20150622,,,114,20151014,13,2,0,11,,,,,,29,20151112,11
PF_0000347_01,746,0,1,242,20150627,,,117,20151022,10,0,1,9,,,,,,28,20151119,10
PF_0000347_01,747,0,1,241,20150527,,,118,20150922,12,0,9,3,,,,,,6,20150928,0
PF_0000347_01,748,0,1,242,20150603,,,116,20150927,12,0,1,11,,,,,,25,20151022,10
PF_0000347_01,750,0,1,241,20150517,,,114,20150908,11,0,0,11,,,,,,23,20151001,10
PF_0000347_01,751,0,1,241,20150722,,,115,20151114,9,0,0,9,,,,,,26,20151210,10
PF_0000347_01,752,0,1,241,20150515,,,116,20150908,10,0,1,9,,,,,,23,20151001,10
PF_0000347_01,753,0,1,242,20150620,,,116,20151014,12,2,0,10,,,,,,22,20151105,10
PF_0000347_01,754,0,1,241,20150529,,,116,20150922,13,2,0,11,,,,,,23,20151015,11
PF_0000347_01,755,0,1,241,20150519,,,117,20150913,9,1,1,7,,,,,,25,20151008,11
