ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2023-09-05,11.434217978459655,8.59770155229507,13.946075726523986,11.21174189180257,11.667680891967924,-0.22532679899952968,-0.22532679899952968,-0.22532679899952968,-0.2041446097874676,-0.2041446097874676,-0.2041446097874676,-0.021182189212062087,-0.021182189212062087,-0.021182189212062087,0.0,0.0,0.0,11.208891179460124
2023-09-06,11.434943894458197,8.58979184776819,14.140666287576497,11.211727880601611,11.66893746475618,-0.01904260653122827,-0.01904260653122827,-0.01904260653122827,-0.0007380478027184297,-0.0007380478027184297,-0.0007380478027184297,-0.01830455872850984,-0.01830455872850984,-0.01830455872850984,0.0,0.0,0.0,11.41590128792697
2023-09-07,11.435669810456737,9.046301074977354,14.189868799673498,11.211571660490364,11.670194037544434,0.19344465734732608,0.19344465734732608,0.19344465734732608,0.20900795000018546,0.20900795000018546,0.20900795000018546,-0.015563292652859375,-0.015563292652859375,-0.015563292652859375,0.0,0.0,0.0,11.629114467804063
2023-09-08,11.43639572645528,8.766302106975795,14.059581353183976,11.21132026224968,11.67144848429001,0.03646779052898049,0.03646779052898049,0.03646779052898049,0.04940624003285384,0.04940624003285384,0.04940624003285384,-0.01293844950387335,-0.01293844950387335,-0.01293844950387335,0.0,0.0,0.0,11.47286351698426
2023-09-09,11.437121642453821,8.70560703761755,14.049776360033343,11.211068864008997,11.672700804992903,0.03223978044281392,0.03223978044281392,0.03223978044281392,0.04264363351607666,0.04264363351607666,0.04264363351607666,-0.010403853073262742,-0.010403853073262742,-0.010403853073262742,0.0,0.0,0.0,11.469361422896634
2023-09-10,11.437847558452361,8.642714998683237,14.339797468790108,11.210817465768312,11.673953125695798,-0.07876698801737485,-0.07876698801737485,-0.07876698801737485,-0.07083893076075387,-0.07083893076075387,-0.07083893076075387,-0.007928057256620978,-0.007928057256620978,-0.007928057256620978,0.0,0.0,0.0,11.359080570434987
2023-09-11,11.438573474450903,8.7778586299507,14.070357473135717,11.210638529522793,11.675205446398692,-0.030811767643765232,-0.030811767643765232,-0.030811767643765232,-0.025336235197752615,-0.025336235197752615,-0.025336235197752615,-0.005475532446012622,-0.005475532446012622,-0.005475532446012622,0.0,0.0,0.0,11.407761706807138
2023-09-12,11.439299390449445,8.470765517265987,14.11376838126338,11.210707332905033,11.676457767101589,-0.2071526438554037,-0.2071526438554037,-0.2071526438554037,-0.20414460978777424,-0.20414460978777424,-0.20414460978777424,-0.0030080340676294504,-0.0030080340676294504,-0.0030080340676294504,0.0,0.0,0.0,11.232146746594042
2023-09-13,11.440025306447987,8.782972616194225,14.105422724020002,11.210807301318795,11.677710087804481,-0.0012241556440173039,-0.0012241556440173039,-0.0012241556440173039,-0.0007380478026376567,-0.0007380478026376567,-0.0007380478026376567,-0.0004861078413796472,-0.0004861078413796472,-0.0004861078413796472,0.0,0.0,0.0,11.43880115080397
2023-09-14,11.440751222446528,8.912321024510684,14.428922959009292,11.210907269732552,11.678962408507378,0.2111372682029949,0.2111372682029949,0.2111372682029949,0.20900794999987993,0.20900794999987993,0.20900794999987993,0.002129318203114954,0.002129318203114954,0.002129318203114954,0.0,0.0,0.0,11.651888490649522
2023-09-15,11.44147713844507,9.00345044940155,14.052251019366102,11.211046886882508,11.68021472921027,0.05428154789664831,0.05428154789664831,0.05428154789664831,0.04940624003265425,0.04940624003265425,0.04940624003265425,0.004875307863994065,0.004875307863994065,0.004875307863994065,0.0,0.0,0.0,11.495758686341718
2023-09-16,11.442203054443612,9.05996131593148,14.260356699746668,11.2112351400337,11.681467049913167,0.050428944749584356,0.050428944749584356,0.050428944749584356,0.042643633516213794,0.042643633516213794,0.042643633516213794,0.007785311233370561,0.007785311233370561,0.007785311233370561,0.0,0.0,0.0,11.492631999193195
2023-09-17,11.442928970442152,8.751156774945775,14.076867746349029,11.211423393184893,11.68271937061606,-0.05995129753676751,-0.05995129753676751,-0.05995129753676751,-0.0708389307607324,-0.0708389307607324,-0.0708389307607324,0.010887633223964879,0.010887633223964879,0.010887633223964879,0.0,0.0,0.0,11.382977672905385
2023-09-18,11.443654886440694,8.6197573847246,14.034813639918474,11.211611646336086,11.683971691318954,-0.0111322074402391,-0.0111322074402391,-0.0111322074402391,-0.0253362351981923,-0.0253362351981923,-0.0253362351981923,0.014204027757953196,0.014204027757953196,0.014204027757953196,0.0,0.0,0.0,11.432522679000455
2023-09-19,11.444380802439236,8.611184668123862,13.790476413794607,11.211686699563224,11.685224012021848,-0.18639614430997217,-0.18639614430997217,-0.18639614430997217,-0.20414460978724303,-0.20414460978724303,-0.20414460978724303,0.01774846547727087,0.01774846547727087,0.01774846547727087,0.0,0.0,0.0,11.257984658129264
2023-09-20,11.445106718437776,8.833805993946262,14.29946925378212,11.211713438082942,11.686474980366974,0.020788069799908524,0.020788069799908524,0.020788069799908524,-0.0007380478020756849,-0.0007380478020756849,-0.0007380478020756849,0.02152611760198421,0.02152611760198421,0.02152611760198421,0.0,0.0,0.0,11.465894788237684
2023-09-21,11.44583263443632,9.188243286574467,14.68110488941591,11.212193735379957,11.687679832308785,0.2345405420083283,0.2345405420083283,0.2345405420083283,0.20900795000002248,0.20900795000002248,0.20900795000002248,0.02553259200830578,0.02553259200830578,0.02553259200830578,0.0,0.0,0.0,11.680373176444649
2023-09-22,11.44655855043486,8.847499113569324,13.925249206427463,11.212372392980596,11.688884684250597,0.0791596899588414,0.0791596899588414,0.0791596899588414,0.04940624003314481,0.04940624003314481,0.04940624003314481,0.029753449925696587,0.029753449925696587,0.029753449925696587,0.0,0.0,0.0,11.5257182403937
2023-09-23,11.4472844664334,8.862161466647411,14.274095887719657,11.212558192699264,11.690089536192408,0.07680765661971982,0.07680765661971982,0.07680765661971982,0.042643633516082434,0.042643633516082434,0.042643633516082434,0.03416402310363739,0.03416402310363739,0.03416402310363739,0.0,0.0,0.0,11.52409212305312
2023-09-24,11.448010382431944,8.792515565365388,14.356271711729503,11.212767551283267,11.691294388134219,-0.03210938862402221,-0.03210938862402221,-0.03210938862402221,-0.07083893076071095,-0.07083893076071095,-0.07083893076071095,0.03872954213668873,0.03872954213668873,0.03872954213668873,0.0,0.0,0.0,11.415900993807922
2023-09-25,11.448736298430484,8.725745951731323,14.078917142338154,11.212979260363666,11.692499240076032,0.018069341944382922,0.018069341944382922,0.018069341944382922,-0.025336235198084513,-0.025336235198084513,-0.025336235198084513,0.043405577142467434,0.043405577142467434,0.043405577142467434,0.0,0.0,0.0,11.466805640374867
2023-09-26,11.449462214429026,8.462828569912025,14.03603343131634,11.213207144089443,11.693704092017844,-0.15600582733472845,-0.15600582733472845,-0.15600582733472845,-0.20414460978754972,-0.20414460978754972,-0.20414460978754972,0.04813878245282126,0.04813878245282126,0.04813878245282126,0.0,0.0,0.0,11.293456387094297
2023-09-27,11.450188130427568,8.86234344968127,14.107494504340268,11.213435027815217,11.694908943959655,0.05212987988714883,0.05212987988714883,0.05212987988714883,-0.0007380478030430724,-0.0007380478030430724,-0.0007380478030430724,0.052867927690191906,0.052867927690191906,0.052867927690191906,0.0,0.0,0.0,11.502318010314717
2023-09-28,11.450914046426108,8.894725587821034,14.39340839392404,11.213825430761933,11.696205220508677,0.26653313884344904,0.26653313884344904,0.26653313884344904,0.20900795000016503,0.20900795000016503,0.20900795000016503,0.05752518884328398,0.05752518884328398,0.05752518884328398,0.0,0.0,0.0,11.717447185269558
2023-09-29,11.45163996242465,8.93999531861647,14.280338988523367,11.213839640493491,11.69758242094144,0.11144390502047022,0.11144390502047022,0.11144390502047022,0.04940624003261897,0.04940624003261897,0.04940624003261897,0.06203766498785125,0.06203766498785125,0.06203766498785125,0.0,0.0,0.0,11.56308386744512
2023-09-30,11.452365878423192,8.83083593393791,14.179509339260324,11.214023702787287,11.698576290548658,0.1089727128763472,0.1089727128763472,0.1089727128763472,0.042643633516230725,0.042643633516230725,0.042643633516230725,0.06632907936011648,0.06632907936011648,0.06632907936011648,0.0,0.0,0.0,11.56133859129954
2023-10-01,11.453091794421733,8.921317193445171,14.064729822958649,11.214233061371285,11.69983403422044,-0.0005173129751375794,-0.0005173129751375794,-0.0005173129751375794,-0.0708389307607638,-0.0708389307607638,-0.0708389307607638,0.07032161778562622,0.07032161778562622,0.07032161778562622,0.0,0.0,0.0,11.452574481446595
2023-10-02,11.453817710420275,8.68569289401238,14.070861789851982,11.214463766702695,11.701091777892223,0.04860161796461999,0.04860161796461999,0.04860161796461999,-0.02533623519825047,-0.02533623519825047,-0.02533623519825047,0.07393785316287045,0.07393785316287045,0.07393785316287045,0.0,0.0,0.0,11.502419328384894
2023-10-03,11.454543626418817,8.663693073826224,13.98479163063083,11.214753684011738,11.702349521564008,-0.12704190786403124,-0.12704190786403124,-0.12704190786403124,-0.2041446097878564,-0.2041446097878564,-0.2041446097878564,0.07710270192382516,0.07710270192382516,0.07710270192382516,0.0,0.0,0.0,11.327501718554785
2023-10-04,11.455269542417359,8.874155612008833,14.21833951051802,11.215043601320781,11.703607265235794,0.07900730941486861,0.07900730941486861,0.07900730941486861,-0.0007380478024811114,-0.0007380478024811114,-0.0007380478024811114,0.07974535721734972,0.07974535721734972,0.07974535721734972,0.0,0.0,0.0,11.534276851832226
