농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0000347_01,183,8,2,0,20200407,,,102,20200718,10,0,1,9,,,,,,33,20200820,8
PF_0000347_01,184,7,1,4,20191014,,,117,20200208,6,0,0,6,,,,,,33,20200312,10
PF_0000347_01,184,8,1,4,20200316,,,115,20200709,10,0,0,10,,,,,,15,20200724,0
PF_0000347_01,185,7,1,15,20191101,,,119,20200228,10,0,2,8,,,,,,27,20200326,9
PF_0000347_01,185,8,1,4,20200330,,,118,20200726,11,0,2,9,,,,,,32,20200827,9
PF_0000347_01,190,7,1,4,20191209,,,118,20200405,15,0,0,15,,,,2,,25,20200430,11
PF_0000347_01,190,8,1,5,20200505,,,117,20200830,14,0,1,13,,,,1,,,,
PF_0000347_01,202,7,1,5,20191217,,,115,20200410,14,0,1,13,,,,1,,27,20200507,10
PF_0000347_01,202,8,1,5,20200512,,,117,20200906,8,0,0,8,,,,,,,,
PF_0000347_01,204,6,1,6,20190911,,,116,20200105,13,0,0,13,,,,,,32,20200206,8
PF_0000347_01,215,6,1,5,20191210,,,116,20200404,12,1,2,9,,,,,,33,20200507,10
PF_0000347_01,215,7,1,5,20200512,,,117,20200906,15,0,0,15,,,,4,,,,
PF_0000347_01,219,6,1,4,20191021,,,116,20200214,8,0,5,3,,,,2,,34,20200319,9
PF_0000347_01,221,6,1,5,20190910,,,116,20200104,15,0,0,15,,,,3,,26,20200130,10
PF_0000347_01,221,7,1,5,20200204,,,118,20200601,4,0,0,4,,,,,,31,20200702,10
PF_0000347_01,227,6,1,4,20191202,,,118,20200329,15,0,2,13,,,,1,,25,20200423,10
PF_0000347_01,227,7,1,4,20200427,,,118,20200823,15,1,2,12,,,,,,25,20200917,9
PF_0000347_01,228,6,1,5,20191217,,,115,20200410,8,0,2,6,,,,,,27,20200507,10
PF_0000347_01,228,7,1,5,20200512,,,117,20200906,14,0,5,9,,,,,,,,
PF_0000347_01,238,5,1,5,20190910,,,117,20200105,17,1,0,16,,,,4,,32,20200206,10
PF_0000347_01,238,6,1,15,20200221,,,119,20200619,14,0,1,13,,,,,,27,20200716,10
PF_0000347_01,242,6,1,24,20200119,,,114,20200512,14,0,2,12,,,,3,,30,20200611,10
PF_0000347_01,243,5,1,5,20190917,,,118,20200113,10,2,2,6,,,,,,31,20200213,10
PF_0000347_01,244,6,1,5,20191231,,,118,20200427,15,0,1,14,,,,,,24,20200521,10
PF_0000347_01,245,6,1,26,20200107,,,119,20200505,22,3,0,19,,,,2,,30,20200604,10
PF_0000347_01,249,5,1,5,20190917,,,114,20200109,13,0,1,12,,,,2,,28,20200206,10
PF_0000347_01,254,6,1,4,20191028,,,119,20200224,6,0,0,6,,,,,,24,20200319,9
PF_0000347_01,259,6,1,4,20191223,,,119,20200420,13,0,3,10,,,,,,31,20200521,10
PF_0000347_01,264,6,1,3,20200105,,,117,20200501,13,0,3,10,,,,,,27,20200528,8
PF_0000347_01,268,6,1,5,20191112,,,116,20200307,12,0,0,12,,,,,,26,20200402,10
PF_0000347_01,268,7,1,5,20200407,,,117,20200802,12,0,2,10,,,,,,32,20200903,8
PF_0000347_01,269,5,2,0,20190915,,,116,20200109,10,0,3,7,,,,,,28,20200206,8
PF_0000347_01,270,0,1,241,20191004,,,118,20200130,13,0,2,11,,,,,,28,20200227,10
PF_0000347_01,270,1,1,5,20200303,,,116,20200627,12,0,2,10,,,,,,26,20200723,10
PF_0000347_01,274,5,1,4,20191111,,,115,20200305,12,1,0,11,,,,,,28,20200402,10
PF_0000347_01,274,6,2,0,20200519,,,115,20200911,16,0,3,13,,,,,,,,
PF_0000347_01,275,5,1,5,20191203,,,118,20200330,15,3,0,12,,,,,,24,20200423,10
PF_0000347_01,275,6,1,5,20200428,,,118,20200824,8,0,0,8,,,,,,24,20200917,10
PF_0000347_01,277,5,1,15,20191213,,,115,20200406,11,0,2,9,,,,,,31,20200507,10
PF_0000347_01,277,6,1,5,20200512,,,116,20200905,14,0,0,14,,,,1,,,,
PF_0000347_01,281,4,1,5,20191105,,,116,20200229,11,0,1,10,,,,,,26,20200326,10
PF_0000347_01,281,5,1,5,20200331,,,115,20200724,15,1,0,14,,,,,,27,20200820,11
PF_0000347_01,284,5,1,21,20200102,,,116,20200427,16,0,2,14,,,,,,31,20200528,11
PF_0000347_01,285,4,2,0,20191107,,,118,20200304,17,0,3,14,,,,,,29,20200402,12
PF_0000347_01,285,5,2,0,20200429,,,118,20200825,18,1,3,14,,,,,,,,
PF_0000347_01,286,5,1,4,20191209,,,118,20200405,4,0,0,4,,,,,,25,20200430,9
PF_0000347_01,287,5,1,5,20191001,,,119,20200128,13,0,0,13,,,,2,,23,20200220,8
PF_0000347_01,288,4,1,22,20190913,,,117,20200108,15,0,0,15,,,,2,,29,20200206,10
PF_0000347_01,288,5,1,5,20200211,,,116,20200606,17,0,0,17,,,,2,,33,20200709,9
PF_0000347_01,290,5,1,6,20200122,,,117,20200518,22,0,2,20,,,,3,,31,20200618,10
PF_0000347_01,291,4,1,4,20190930,,,119,20200127,13,0,1,12,,,,2,,24,20200220,9
PF_0000347_01,291,5,1,19,20200310,,,116,20200704,10,0,0,10,,,,2,,33,20200806,9
PF_0000347_01,292,5,2,0,20200308,,,117,20200703,10,0,1,9,,,,,,27,20200730,10
PF_0000347_01,294,5,1,6,20190925,,,116,20200119,10,0,0,10,,,,,,25,20200213,10
PF_0000347_01,294,6,2,0,20200401,,,118,20200728,6,0,0,6,,,,,,30,20200827,10
PF_0000347_01,295,5,1,5,20190924,,,117,20200119,7,0,0,7,,,,,,25,20200213,8
PF_0000347_01,296,5,1,5,20190924,,,117,20200119,11,0,1,10,,,,,,25,20200213,9
PF_0000347_01,296,6,1,4,20200217,,,116,20200612,14,0,3,11,,,,,,27,20200709,10
PF_0000347_01,297,5,1,22,20191004,,,118,20200130,13,0,2,11,,,,,,28,20200227,9
PF_0000347_01,297,6,1,5,20200303,,,116,20200627,12,0,2,10,,,,,,26,20200723,10
PF_0000347_01,298,5,1,4,20190930,,,114,20200122,10,0,1,9,,,,,,29,20200220,11
PF_0000347_01,298,6,1,5,20200225,,,115,20200619,8,0,0,8,,,,2,,34,20200723,10
PF_0000347_01,299,5,2,0,20191015,,,113,20200205,9,0,1,8,,,,,,36,20200312,9
PF_0000347_01,300,5,1,5,20191224,,,114,20200416,10,0,0,10,,,,,,28,20200514,10
PF_0000347_01,300,6,1,6,20200520,,,116,20200913,10,0,3,7,,,,,,,,
PF_0000347_01,301,5,1,5,20191105,,,118,20200302,15,0,2,13,,,,,,31,20200402,9
PF_0000347_01,301,6,2,0,20200428,,,117,20200823,16,0,4,12,,,,,,25,20200917,9
PF_0000347_01,302,5,1,4,20190930,,,115,20200123,13,2,2,9,,,,,,28,20200220,10
PF_0000347_01,302,6,1,4,20200224,,,117,20200620,18,0,4,14,,,,,,26,20200716,11
PF_0000347_01,304,5,2,0,20200128,,,117,20200524,15,0,0,15,,,,2,,32,20200625,11
PF_0000347_01,308,5,1,5,20191008,,,115,20200131,11,0,2,9,,,,,,27,20200227,9
PF_0000347_01,309,5,1,19,20191203,,,118,20200330,18,0,2,16,,,,,,31,20200430,10
PF_0000347_01,309,6,1,5,20200505,,,116,20200829,17,0,2,15,,,,,,,,
PF_0000347_01,310,5,1,5,20191008,,,117,20200202,2,0,0,2,,,,,,25,20200227,9
PF_0000347_01,310,6,1,4,20200302,,,116,20200626,9,0,0,9,,,,1,,27,20200723,9
PF_0000347_01,317,5,1,5,20191126,,,116,20200321,9,0,2,7,,,,,,26,20200416,8
PF_0000347_01,317,6,1,5,20200421,,,116,20200815,12,0,2,10,,,,,,33,20200917,10
PF_0000347_01,318,5,2,0,20191103,,,116,20200227,13,0,0,13,,,,1,,28,20200326,9
PF_0000347_01,318,6,1,4,20200330,,,117,20200725,15,1,2,12,,,,,,26,20200820,9
PF_0000347_01,324,4,2,0,20191014,,,117,20200208,12,0,0,12,,,,2,,26,20200305,10
PF_0000347_01,324,5,1,5,20200310,,,123,20200711,5,0,3,2,,,,,,19,20200730,10
PF_0000347_01,329,5,1,5,20191001,,,118,20200127,10,0,0,10,,,,,,24,20200220,9
PF_0000347_01,329,6,2,0,20200318,,,120,20200716,10,0,2,8,,,,,,28,20200813,8
PF_0000347_01,331,5,1,3,20200105,,,118,20200502,10,0,0,10,,,,,,26,20200528,12
PF_0000347_01,333,4,1,5,20191217,,,115,20200410,16,0,2,14,,,,,,27,20200507,12
PF_0000347_01,333,5,1,5,20200512,,,116,20200905,11,0,1,10,,,,1,,,,
PF_0000347_01,334,4,1,4,20191209,,,117,20200404,13,1,1,11,,,,,,26,20200430,11
PF_0000347_01,334,5,1,5,20200505,,,115,20200828,16,0,2,14,,,,1,,,,
PF_0000347_01,335,3,2,0,20200128,,,116,20200523,18,0,1,17,,,,2,,26,20200618,12
PF_0000347_01,337,3,1,4,20190916,,,115,20200109,12,0,2,10,,,,3,,28,20200206,12
PF_0000347_01,337,4,1,4,20200210,,,116,20200605,6,0,0,6,,,,,,27,20200702,10
PF_0000347_01,338,4,1,4,20191216,,,116,20200410,15,0,0,15,,,,1,,34,20200514,11
PF_0000347_01,338,5,1,4,20200518,,,114,20200909,14,0,0,14,,,,1,,,,
PF_0000347_01,339,5,1,4,20200518,,,117,20200912,14,0,0,14,,,,3,,,,
PF_0000347_01,339,4,1,4,20191216,,,116,20200410,14,0,1,13,,,,2,,34,20200514,10
PF_0000347_01,340,4,1,4,20191216,,,116,20200410,14,0,1,13,,,,,,27,20200507,12
PF_0000347_01,340,5,1,5,20200512,,,117,20200906,5,0,0,5,,,,,,,,
PF_0000347_01,345,4,1,14,20200102,,,117,20200428,13,0,1,12,,,,1,,23,20200521,11
PF_0000347_01,345,5,1,5,20200526,,,115,20200918,6,0,0,6,,,,,,,,
PF_0000347_01,347,4,1,4,20200120,,,116,20200515,14,0,1,13,,,,,,27,20200611,10
PF_0000347_01,348,3,2,0,20200226,,,118,20200623,12,0,10,2,,,,,,23,20200716,9
PF_0000347_01,353,3,1,4,20191125,,,116,20200320,12,0,0,12,,,,1,,27,20200416,12
PF_0000347_01,353,4,2,0,20200511,,,119,20200907,13,0,0,13,,,,1,,,,
PF_0000347_01,354,3,1,5,20190924,,,116,20200118,5,0,1,4,,,,,,26,20200213,10
PF_0000347_01,354,4,1,5,20200218,,,116,20200613,10,0,0,10,,,,,,33,20200716,11
PF_0000347_01,355,3,1,5,20191105,,,118,20200302,4,0,0,4,,,,,,31,20200402,11
PF_0000347_01,355,4,1,5,20200407,,,120,20200805,2,0,0,2,,,,,,29,20200903,9
PF_0000347_01,357,4,1,5,20190917,,,116,20200111,14,0,0,14,,,,1,,33,20200213,11
PF_0000347_01,359,4,2,0,20200105,,,120,20200504,13,0,1,12,,,,2,,31,20200604,10
PF_0000347_01,360,4,1,5,20191217,,,117,20200412,6,0,0,6,,,,,,32,20200514,10
PF_0000347_01,360,5,1,5,20200519,,,117,20200913,11,0,0,11,,,,,,,,
PF_0000347_01,361,4,1,4,20191014,,,118,20200209,13,2,0,11,,,,1,,25,20200305,10
PF_0000347_01,361,5,1,5,20200310,,,117,20200705,15,1,2,12,,,,,,32,20200806,10
PF_0000347_01,362,4,1,5,20191008,,,117,20200202,10,0,1,9,,,,,,25,20200227,10
PF_0000347_01,362,5,1,5,20200303,,,118,20200629,16,0,2,14,,,,3,,38,20200806,10
PF_0000347_01,363,4,1,15,20191115,,,120,20200314,13,0,0,13,,,,1,,26,20200409,12
PF_0000347_01,363,5,1,5,20200414,,,117,20200809,16,1,2,13,,,,,,32,20200910,10
PF_0000347_01,364,3,1,4,20191125,,,119,20200323,11,0,1,10,,,,,,24,20200416,11
PF_0000347_01,364,4,1,5,20200421,,,118,20200817,13,1,0,12,,,,,,31,20200917,11
PF_0000347_01,365,4,1,6,20190911,,,116,20200105,6,0,2,4,,,,,,25,20200130,9
PF_0000347_01,365,5,1,5,20200204,,,115,20200529,12,0,0,12,,,,1,,34,20200702,10
PF_0000347_01,369,3,1,4,20191014,,,119,20200210,9,0,0,9,,,,1,,24,20200305,10
PF_0000347_01,369,4,1,5,20200310,,,117,20200705,18,0,0,18,,,,3,,32,20200806,10
PF_0000347_01,370,4,1,5,20191008,,,119,20200204,6,0,0,6,,,,,,23,20200227,9
PF_0000347_01,373,4,2,0,20191029,,,118,20200224,16,0,2,14,,,,,,24,20200319,12
PF_0000347_01,373,5,1,5,20200324,,,117,20200719,15,0,3,12,,,,,,25,20200813,10
PF_0000347_01,374,4,1,5,20191008,,,114,20200130,0,0,0,0,,,,,,12,20200211,0
PF_0000347_01,376,4,1,5,20191008,,,118,20200203,11,0,1,10,,,,,,24,20200227,10
PF_0000347_01,376,5,1,5,20200303,,,119,20200630,3,0,0,3,,,,,,23,20200723,9
PF_0000347_01,380,2,2,0,20191213,,,119,20200410,20,2,4,14,,,,,,27,20200507,10
PF_0000347_01,381,2,1,5,20190910,,,118,20200106,5,0,0,5,,,,,,31,20200206,11
PF_0000347_01,381,3,1,5,20200211,,,117,20200607,11,0,0,11,,,,1,,32,20200709,10
PF_0000347_01,382,3,1,4,20191223,,,118,20200419,16,0,2,14,,,,3,,25,20200514,11
PF_0000347_01,382,4,1,5,20200519,,,117,20200913,13,0,1,12,,,,,,,,
PF_0000347_01,383,3,2,0,20191104,,,117,20200229,11,0,0,11,,,,,,26,20200326,10
PF_0000347_01,386,3,1,5,20191001,,,116,20200125,13,0,0,13,,,,2,,26,20200220,11
PF_0000347_01,386,4,1,5,20200225,,,116,20200620,11,0,1,10,,,,,,26,20200716,11
PF_0000347_01,387,3,1,5,20200128,,,117,20200524,6,0,0,6,,,,,,32,20200625,12
PF_0000347_01,388,3,1,5,20200114,,,118,20200511,6,0,0,6,,,,,,31,20200611,11
PF_0000347_01,389,2,1,5,20190910,,,117,20200105,4,0,0,4,,,,,,32,20200206,11
PF_0000347_01,389,3,1,5,20200211,,,116,20200606,9,0,1,8,,,,,,33,20200709,11
PF_0000347_01,391,2,1,5,20200121,,,117,20200517,15,0,1,14,,,,1,,32,20200618,10
PF_0000347_01,392,3,1,5,20200121,,,117,20200517,15,0,1,14,,,,,,32,20200618,12
PF_0000347_01,393,3,2,0,20191121,,,116,20200316,13,1,0,12,,,,,,31,20200416,12
PF_0000347_01,393,4,1,4,20200420,,,116,20200814,11,0,2,9,,,,,,27,20200910,11
PF_0000347_01,394,3,1,5,20190924,,,114,20200116,11,0,0,11,,,,,,28,20200213,11
PF_0000347_01,394,4,1,5,20200218,,,116,20200613,16,0,2,14,,,,3,,26,20200709,11
PF_0000347_01,395,2,1,4,20190930,,,119,20200127,9,0,0,9,,,,,,24,20200220,11
PF_0000347_01,395,3,1,5,20200225,,,118,20200622,13,0,0,13,,,,,,31,20200723,10
PF_0000347_01,396,2,1,4,20191111,,,114,20200304,15,0,2,13,,,,,,29,20200402,11
PF_0000347_01,399,3,1,6,20190911,,,117,20200106,13,0,1,12,,,,2,,24,20200130,11
PF_0000347_01,399,4,1,4,20200203,,,118,20200531,10,0,0,10,,,,,,32,20200702,11
PF_0000347_01,400,3,1,5,20191210,,,118,20200406,14,0,2,12,,,,,,31,20200507,11
PF_0000347_01,401,3,1,5,20191015,,,117,20200209,13,0,1,12,,,,,,25,20200305,11
PF_0000347_01,401,4,1,5,20200310,,,118,20200706,10,0,0,10,,,,,,24,20200730,10
PF_0000347_01,404,3,1,4,20191125,,,117,20200321,16,0,2,14,,,,2,,26,20200416,12
PF_0000347_01,405,3,1,4,20190930,,,114,20200122,10,2,0,8,,,,2,,29,20200220,10
PF_0000347_01,405,4,1,4,20200224,,,116,20200619,4,0,1,3,,,,,,27,20200716,10
PF_0000347_01,407,3,1,5,20191119,,,117,20200315,13,0,0,13,,,,1,,32,20200416,12
PF_0000347_01,407,4,1,5,20200421,,,116,20200815,13,0,0,13,,,,3,,33,20200917,11
PF_0000347_01,409,3,2,0,20200106,,,118,20200503,20,0,3,17,,,,2,,32,20200604,11
PF_0000347_01,411,2,2,0,20191031,,,117,20200225,14,0,1,13,,,,1,,30,20200326,11
PF_0000347_01,411,3,1,4,20200330,,,118,20200726,17,0,1,16,,,,2,,32,20200827,10
PF_0000347_01,413,3,1,19,20200114,,,118,20200511,21,0,3,18,,,,,,24,20200604,11
PF_0000347_01,415,3,1,5,20191203,,,115,20200327,16,0,0,16,,,,2,,27,20200423,11
PF_0000347_01,415,4,1,4,20200427,,,115,20200820,8,0,0,8,,,,,,28,20200917,9
PF_0000347_01,416,3,1,13,20200101,,,117,20200427,14,0,0,14,,,,,,24,20200521,12
PF_0000347_01,416,4,1,5,20200526,,,115,20200918,10,1,0,9,,,,,,,,
PF_0000347_01,417,3,1,4,20190930,,,119,20200127,14,0,0,14,,,,3,,24,20200220,10
PF_0000347_01,417,4,2,0,20200317,,,121,20200716,6,0,1,5,,,,,,28,20200813,9
PF_0000347_01,418,2,1,5,20190910,,,116,20200104,9,0,3,6,,,,,,26,20200130,10
PF_0000347_01,418,3,1,4,20200203,,,118,20200531,16,0,2,14,,,,2,,32,20200702,9
PF_0000347_01,421,3,1,5,20191015,,,116,20200208,9,0,0,9,,,,,,26,20200305,9
PF_0000347_01,421,4,1,5,20200310,,,116,20200704,13,0,0,13,,,,,,33,20200806,10
PF_0000347_01,422,3,1,5,20200114,,,115,20200508,13,0,2,11,,,,,,27,20200604,11
PF_0000347_01,423,3,1,5,20191224,,,118,20200420,21,0,3,18,,,,2,,31,20200521,10
PF_0000347_01,424,3,2,0,20200210,,,118,20200607,16,0,2,14,,,,,,32,20200709,9
PF_0000347_01,427,3,1,25,20200120,,,117,20200516,14,0,1,13,,,,1,,26,20200611,11
PF_0000347_01,481,2,2,0,20191223,,,116,20200417,12,0,2,10,,,,,,27,20200514,11
PF_0000347_01,481,3,1,5,20200519,,,119,20200915,2,0,0,2,,,,,,,,
PF_0000347_01,482,1,2,0,20191001,,,118,20200127,12,1,1,10,,,,,,31,20200227,10
PF_0000347_01,482,2,1,4,20200302,,,117,20200627,7,0,0,7,,,,,,26,20200723,11
PF_0000347_01,483,2,1,4,20191216,,,114,20200408,12,0,3,9,,,,,,29,20200507,11
PF_0000347_01,483,3,1,5,20200512,,,116,20200905,15,0,1,14,,,,1,,,,
PF_0000347_01,485,2,1,5,20191224,,,120,20200422,10,1,1,8,,,,,,29,20200521,10
PF_0000347_01,486,2,1,4,20191118,,,117,20200314,15,0,0,15,,,,2,,26,20200409,10
PF_0000347_01,486,3,1,4,20200413,,,117,20200808,17,0,1,16,,,,1,,33,20200910,10
PF_0000347_01,487,1,1,5,20190917,,,116,20200111,13,0,0,13,,,,3,,33,20200213,10
PF_0000347_01,487,2,1,4,20200217,,,117,20200613,16,0,1,15,,,,3,,33,20200716,10
PF_0000347_01,488,0,1,241,20191003,,,117,20200128,11,0,0,11,,,,1,,30,20200227,9
PF_0000347_01,490,2,1,5,20200114,,,117,20200510,8,0,0,8,,,,,,32,20200611,10
PF_0000347_01,492,2,1,5,20200121,,,118,20200518,15,0,1,14,,,,,,31,20200618,11
PF_0000347_01,493,1,2,0,20191101,,,116,20200225,14,1,1,12,,,,,,30,20200326,11
PF_0000347_01,493,2,1,5,20200331,,,117,20200726,12,0,2,10,,,,,,32,20200827,10
PF_0000347_01,494,1,2,0,20200304,,,118,20200630,8,0,0,8,,,,,,30,20200730,10
PF_0000347_01,496,1,1,5,20191008,,,119,20200204,7,0,0,7,,,,,,23,20200227,10
PF_0000347_01,496,2,1,5,20200303,,,118,20200629,13,0,1,12,,,,1,,31,20200730,10
PF_0000347_01,497,1,2,0,20190924,,,118,20200120,15,0,3,12,,,,,,24,20200213,10
PF_0000347_01,497,2,1,4,20200217,,,116,20200612,19,0,1,18,,,,3,,27,20200709,11
PF_0000347_01,498,2,2,0,20200211,,,119,20200609,17,0,1,16,,,,3,,30,20200709,8
PF_0000347_01,499,2,1,5,20200114,,,118,20200511,12,0,2,10,,,,,,24,20200604,10
PF_0000347_01,500,1,1,4,20191028,,,120,20200225,13,0,0,13,,,,2,,30,20200326,11
PF_0000347_01,500,2,1,4,20200330,,,119,20200727,14,0,0,14,,,,2,,31,20200827,9
PF_0000347_01,502,1,1,5,20200121,,,118,20200518,16,0,2,14,,,,,,31,20200618,11
PF_0000347_01,503,0,1,249,20190920,,,115,20200113,12,0,0,12,,,,,,31,20200213,11
PF_0000347_01,503,1,1,5,20200218,,,117,20200614,11,0,0,11,,,,2,,32,20200716,10
PF_0000347_01,504,3,2,0,20200201,,,114,20200525,20,0,1,19,,,,4,,38,20200702,10
PF_0000347_01,506,3,1,5,20200128,,,115,20200522,10,0,0,10,,,,,,34,20200625,11
PF_0000347_01,507,2,1,4,20191223,,,116,20200417,17,0,0,17,,,,,,27,20200514,10
PF_0000347_01,507,3,1,5,20200519,,,118,20200914,18,3,2,13,,,,,,,,
PF_0000347_01,509,2,1,3,20200105,,,120,20200504,14,0,1,13,,,,1,,24,20200528,11
PF_0000347_01,510,1,1,0,20190904,,,120,20200102,10,0,3,7,,,,,,28,20200130,10
PF_0000347_01,510,2,2,0,20200227,,,119,20200625,11,0,0,11,,,,,,28,20200723,10
PF_0000347_01,511,2,1,5,20191224,,,117,20200419,10,0,0,10,,,,,,25,20200514,10
PF_0000347_01,512,2,1,5,20191022,,,117,20200216,3,0,0,3,,,,,,25,20200312,10
PF_0000347_01,512,3,1,4,20200316,,,119,20200713,4,0,0,4,,,,,,31,20200813,10
PF_0000347_01,515,2,1,5,20191119,,,116,20200314,7,0,0,7,,,,,,26,20200409,11
PF_0000347_01,515,3,1,4,20200413,,,117,20200808,17,0,2,15,,,,1,,33,20200910,11
PF_0000347_01,516,7,1,4,20190930,,,110,20200118,0,0,0,0,,,,,,24,20200211,0
PF_0000347_01,517,2,1,5,20191210,,,118,20200406,12,0,0,12,,,,1,,31,20200507,12
PF_0000347_01,517,3,1,5,20200512,,,118,20200907,10,0,0,10,,,,,,,,
PF_0000347_01,520,2,1,4,20191223,,,118,20200419,16,0,2,14,,,,,,25,20200514,11
PF_0000347_01,520,3,1,5,20200519,,,117,20200913,15,0,2,13,,,,,,,,
PF_0000347_01,521,2,1,5,20191119,,,117,20200315,14,0,0,14,,,,1,,25,20200409,12
PF_0000347_01,521,3,1,5,20200414,,,115,20200807,15,0,4,11,,,,,,27,20200903,8
PF_0000347_01,523,7,1,6,20190925,,,116,20200119,13,0,3,10,,,,,,32,20200220,8
PF_0000347_01,525,2,1,47,20200218,,,115,20200612,16,0,0,16,,,,2,,34,20200716,11
PF_0000347_01,526,2,1,4,20191209,,,121,20200408,10,1,0,9,,,,,,29,20200507,10
PF_0000347_01,527,2,1,4,20191209,,,119,20200406,12,0,0,12,,,,,,31,20200507,10
PF_0000347_01,528,1,1,5,20200128,,,117,20200524,11,0,0,11,,,,1,,32,20200625,11
PF_0000347_01,529,0,1,244,20191119,,,117,20200315,14,0,3,11,,,,,,32,20200416,12
PF_0000347_01,529,1,1,5,20200421,,,119,20200818,12,0,3,9,,,,,,30,20200917,12
PF_0000347_01,530,1,1,4,20191028,,,119,20200224,4,0,2,2,,,,,,24,20200319,9
PF_0000347_01,531,0,1,244,20191103,,,118,20200229,4,0,0,4,,,,,,26,20200326,9
PF_0000347_01,531,1,1,5,20200331,,,117,20200726,14,0,0,14,,,,,,25,20200820,9
PF_0000347_01,532,0,2,0,20200306,,,117,20200701,14,0,3,11,,,,,,29,20200730,10
PF_0000347_01,533,1,1,5,20191008,,,118,20200203,10,0,0,10,,,,,,24,20200227,9
PF_0000347_01,533,2,1,5,20200303,,,110,20200621,14,0,1,13,,,,,,32,20200723,11
