농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0002615,1615,6,1,5,20120110,,,118,20120507,9,0,0,9,,,,,,24,20120531,9
PF_0002615,1615,7,1,5,20120605,,,117,20120930,11,0,0,11,,,,,,25,20121025,11
PF_0002615,1617,5,1,4,20111031,,,118,20120226,10,0,0,10,,,,1,,18,20120315,9
PF_0002615,1617,6,1,5,20120320,,,118,20120716,13,0,1,12,,,,1,,17,20120802,11
PF_0002615,1618,5,1,33,20110926,,,116,20120120,11,0,0,11,,,,3,,27,20120216,8
PF_0002615,1618,6,2,0,20120320,,,115,20120713,16,0,1,15,,,,3,,20,20120802,12
PF_0002615,1618,7,1,5,20120807,,,117,20121202,9,0,0,9,,,,,,18,20121220,9
PF_0002615,1620,6,1,4,20120109,,,118,20120506,14,0,2,12,,,,2,,18,20120524,10
PF_0002615,1620,7,1,5,20120529,,,116,20120922,13,0,2,11,,,,,,19,20121011,11
PF_0002615,1622,5,1,21,20120112,,,114,20120505,11,0,0,11,,,,1,,26,20120531,10
PF_0002615,1622,6,1,4,20120604,,,114,20120926,8,0,0,8,,,,,,22,20121018,10
PF_0002615,1623,5,1,4,20111121,,,115,20120315,14,0,1,13,,,,2,,21,20120405,11
PF_0002615,1623,6,1,5,20120410,,,116,20120804,5,0,0,5,,,,,,19,20120823,10
PF_0002615,1623,7,1,6,20120829,,,124,20121231,8,0,0,8,,,,,,17,20130117,8
PF_0002615,1624,4,1,6,20110921,,,117,20120116,15,0,0,15,,,,4,,16,20120201,11
PF_0002615,1624,5,1,33,20120305,,,120,20120703,4,0,0,4,,,,,,23,20120726,10
PF_0002615,1624,6,1,5,20120731,,,119,20121127,10,0,1,9,,,,,,16,20121213,9
PF_0002615,1626,5,1,5,20111107,,,114,20120229,18,0,0,18,,,,8,,21,20120321,10
PF_0002615,1626,6,1,5,20120326,,,116,20120720,13,0,0,13,,,,3,,24,20120813,10
PF_0002615,1626,7,1,5,20120818,,,117,20121213,10,0,0,10,,,,,,28,20130110,10
PF_0002615,1627,4,2,0,20120104,,,116,20120429,8,0,1,7,,,,,,25,20120524,7
PF_0002615,1627,5,1,5,20120529,,,117,20120923,9,0,3,6,,,,,,18,20121011,7
PF_0002615,1628,5,1,4,20111031,,,112,20120220,6,0,0,6,,,,,,17,20120308,8
PF_0002615,1628,6,2,0,20120424,,,113,20120815,14,0,0,14,,,,3,,29,20120913,11
PF_0002615,1631,4,2,0,20110909,,,116,20120103,8,0,1,7,,,,,,17,20120120,9
PF_0002615,1631,5,1,4,20120124,,,117,20120520,6,0,1,5,,,,,,25,20120614,7
PF_0002615,1631,6,1,7,20120621,,,116,20121015,13,0,2,11,,,,,,24,20121108,11
PF_0002615,1632,5,3,0,20120320,,,114,20120712,16,0,2,14,,,,1,,18,20120730,13
PF_0002615,1632,6,1,19,20120818,,,117,20121213,11,0,1,10,,,,1,,21,20130103,9
PF_0002615,1633,4,1,5,20111004,,,115,20120127,17,0,0,17,,,,3,,27,20120223,14
PF_0002615,1634,5,1,4,20111212,,,116,20120406,10,0,1,9,,,,,,20,20120426,9
PF_0002615,1634,6,2,0,20120516,,,115,20120908,11,0,0,11,,,,1,,19,20120927,10
PF_0002615,1635,4,1,5,20111011,,,116,20120204,10,0,1,9,,,,,,19,20120223,10
PF_0002615,1635,5,1,4,20120227,,,118,20120624,7,0,2,5,,,,,,18,20120712,10
PF_0002615,1635,6,1,5,20120717,,,118,20121112,9,0,0,9,,,,,,17,20121129,9
PF_0002615,1636,5,1,4,20111128,,,106,20120313,13,0,0,13,,,,2,,37,20120419,11
PF_0002615,1636,6,1,5,20120424,,,118,20120820,10,0,0,10,,,,,,24,20120913,11
PF_0002615,1639,5,1,7,20111222,,,118,20120418,14,0,1,13,,,,7,,22,20120510,6
PF_0002615,1639,6,1,20,20120530,,,114,20120921,10,0,0,10,,,,4,,20,20121011,6
PF_0002615,1641,5,1,4,20111205,,,123,20120406,12,0,2,10,,,,,,13,20120419,10
PF_0002615,1641,6,1,5,20120424,,,117,20120819,12,0,0,12,,,,2,,18,20120906,10
PF_0002615,1642,5,1,4,20111219,,,114,20120411,15,0,3,12,,,,3,,22,20120503,9
PF_0002615,1642,6,1,4,20120507,,,117,20120901,10,0,0,10,,,,,,19,20120920,10
PF_0002615,1644,5,1,5,20111206,,,114,20120329,11,0,0,11,,,,1,,21,20120419,10
PF_0002615,1644,6,1,5,20120424,,,114,20120816,6,0,0,6,,,,,,21,20120906,10
PF_0002615,1645,4,2,0,20110910,,,119,20120107,13,0,0,13,,,,1,,19,20120126,12
PF_0002615,1645,5,2,0,20120329,,,114,20120721,13,0,0,13,,,,13,,11,20120801,0
PF_0002615,1646,4,1,4,20110914,,,111,20120103,14,0,3,11,,,,3,,17,20120120,8
PF_0002615,1646,5,2,0,20120228,,,117,20120624,14,0,1,13,,,,3,,20,20120714,10
PF_0002615,1646,6,1,5,20120719,,,117,20121113,12,0,0,12,,,,3,,16,20121129,9
PF_0002615,1648,4,1,5,20111011,,,117,20120205,12,0,0,12,,,,5,,25,20120301,7
PF_0002615,1648,5,1,5,20120306,,,116,20120630,16,0,5,11,,,,3,,19,20120719,8
PF_0002615,1648,6,1,6,20120725,,,118,20121120,10,0,0,10,,,,,,16,20121206,10
PF_0002615,1650,3,1,5,20111011,,,120,20120208,11,0,3,8,,,,,,22,20120301,9
PF_0002615,1650,4,1,5,20120306,,,116,20120630,8,0,0,8,,,,,,19,20120719,10
PF_0002615,1650,5,1,5,20120724,,,119,20121120,9,0,0,9,,,,,,16,20121206,9
PF_0002615,1653,4,1,4,20110926,,,115,20120119,15,0,5,10,,,,,,21,20120209,11
PF_0002615,1653,5,1,5,20120214,,,115,20120608,12,0,3,9,,,,,,20,20120628,10
PF_0002615,1653,6,1,5,20120703,,,114,20121025,10,0,0,10,,,,,,21,20121115,10
PF_0002615,1654,4,1,4,20120109,,,116,20120504,11,0,0,11,,,,,,27,20120531,11
PF_0002615,1654,5,1,4,20120604,,,115,20120927,12,0,0,12,,,,1,,21,20121018,11
PF_0002615,1655,4,1,4,20110926,,,121,20120125,4,0,1,3,,,,,,22,20120216,10
PF_0002615,1655,5,1,5,20120221,,,117,20120617,8,0,1,7,,,,,,18,20120705,8
PF_0002615,1655,6,1,5,20120710,,,117,20121104,7,0,0,7,,,,,,18,20121122,9
PF_0002615,1656,4,1,4,20111003,,,117,20120128,17,0,0,17,,,,5,,26,20120223,12
PF_0002615,1656,5,1,5,20120228,,,117,20120624,16,0,2,14,,,,4,,18,20120712,10
PF_0002615,1656,6,1,4,20120716,,,117,20121110,18,0,0,18,,,,9,,19,20121129,9
PF_0002615,1657,4,1,4,20111121,,,116,20120316,11,0,2,9,,,,,,20,20120405,11
PF_0002615,1658,3,1,5,20110920,,,117,20120115,9,0,0,9,,,,,,17,20120201,10
PF_0002615,1659,4,1,5,20111115,,,115,20120309,14,0,0,14,,,,9,,27,20120405,5
PF_0002615,1659,5,1,4,20120409,,,115,20120802,14,0,0,14,,,,14,,21,20120823,0
PF_0002615,1659,6,1,8,20120831,,,116,20121225,9,0,0,9,,,,1,,23,20130117,8
PF_0002615,1660,4,1,4,20111128,,,115,20120322,12,0,2,10,,,,,,21,20120412,10
PF_0002615,1660,5,1,5,20120417,,,114,20120809,12,0,0,12,,,,2,,21,20120830,10
PF_0002615,1660,6,1,5,20120904,,,117,20121230,10,0,1,9,,,,,,18,20130117,10
PF_0002615,1662,4,1,4,20111128,,,116,20120323,11,0,1,10,,,,,,27,20120419,10
PF_0002615,1662,5,1,4,20120423,,,115,20120816,5,0,0,5,,,,,,14,20120830,9
PF_0002615,1662,6,1,5,20120904,,,118,20121231,5,0,0,5,,,,,,17,20130117,6
PF_0002615,1664,4,1,4,20111107,,,116,20120302,12,0,0,12,,,,,,19,20120321,12
PF_0002615,1664,5,1,5,20120326,,,113,20120717,14,0,3,11,,,,,,23,20120809,11
PF_0002615,1664,6,1,5,20120814,,,118,20121210,15,0,3,12,,,,2,,17,20121227,10
PF_0002615,1665,4,1,4,20111024,,,114,20120215,11,0,0,11,,,,,,22,20120308,11
PF_0002615,1665,5,2,0,20120424,,,114,20120816,13,0,0,13,,,,1,,28,20120913,12
PF_0002615,1666,4,1,4,20111121,,,113,20120313,12,0,0,12,,,,2,,23,20120405,10
PF_0002615,1666,5,1,4,20120409,,,118,20120805,12,0,0,12,,,,,,18,20120823,12
PF_0002615,1666,6,1,5,20120828,,,118,20121224,9,0,1,8,,,,,,17,20130110,8
PF_0002615,1670,4,1,5,20111213,,,109,20120331,13,0,3,10,,,,,,26,20120426,11
PF_0002615,1670,5,1,5,20120501,,,114,20120823,7,0,0,7,,,,,,25,20120917,10
PF_0002615,1671,4,1,5,20111227,,,115,20120420,11,0,1,10,,,,,,20,20120510,10
PF_0002615,1671,5,1,1,20120511,,,120,20120908,7,0,0,7,,,,,,19,20120927,9
PF_0002615,1672,3,1,4,20111107,,,113,20120228,13,0,0,13,,,,13,,22,20120321,0
PF_0002615,1672,4,1,20,20120410,,,114,20120802,16,0,0,16,,,,7,,21,20120823,9
PF_0002615,1672,5,1,5,20120828,,,117,20121223,8,0,0,8,,,,,,18,20130110,8
PF_0002615,1673,3,1,5,20111129,,,113,20120321,12,0,4,8,,,,,,29,20120419,8
PF_0002615,1673,4,1,6,20120425,,,112,20120815,15,0,2,13,,,,2,,22,20120906,11
PF_0002615,1675,3,2,0,20111017,,,112,20120206,15,0,0,15,,,,7,,24,20120301,8
PF_0020069,4,4,1,5,20110920,,,117,20120115,12,0,0,12,,,,2,,25,20120209,9
PF_0020069,4,5,1,5,20120214,,,117,20120610,17,0,0,17,,,,,,25,20120705,12
PF_0020069,4,6,1,5,20120710,,,117,20121104,10,0,0,10,,,,3,,25,20121129,8
PF_0020069,6,5,1,5,20111213,,,115,20120406,16,0,2,14,,,,4,,27,20120503,8
PF_0020069,6,6,1,4,20120507,,,117,20120901,15,0,4,11,,,,1,,17,20120918,10
PF_0020069,9,3,1,5,20110920,,,117,20120115,15,0,1,14,,,,9,,25,20120209,7
PF_0020069,10,5,2,0,20120214,,,114,20120607,13,0,0,13,,,,5,,28,20120705,7
PF_0020069,10,6,1,4,20120709,,,116,20121102,9,0,0,9,,,,3,,27,20121129,7
PF_0020069,11,4,1,4,20111212,,,114,20120404,12,0,0,12,,,,,,29,20120503,11
PF_0020069,11,5,1,5,20120508,,,112,20120828,16,1,4,11,,,,1,,30,20120927,9
PF_0020069,12,3,2,0,20111214,,,115,20120407,15,0,2,13,,,,2,,26,20120503,9
PF_0020069,12,4,2,0,20120530,,,116,20120923,13,0,3,10,,,,,,25,20121018,9
PF_0020069,13,4,1,4,20110919,,,116,20120113,13,0,1,12,,,,,,27,20120209,9
PF_0020069,13,5,1,5,20120214,,,114,20120607,15,0,2,13,,,,,,28,20120705,10
PF_0020069,16,5,1,4,20120123,,,116,20120518,13,0,0,13,,,,,,27,20120614,11
PF_0020069,16,6,1,4,20120618,,,116,20121012,17,0,0,17,,,,,,26,20121107,10
PF_0020069,18,3,1,5,20111011,,,117,20120205,9,0,0,9,,,,1,,25,20120301,10
PF_0020069,18,4,1,5,20120306,,,118,20120702,14,1,5,8,,,,,,24,20120726,10
PF_0020069,18,5,1,5,20120731,,,117,20121125,13,0,1,12,,,,2,,25,20121220,9
PF_0020069,19,5,1,5,20111213,,,116,20120407,12,0,0,12,,,,1,,26,20120503,8
PF_0020069,19,6,1,5,20120508,,,116,20120901,15,2,0,13,,,,2,,26,20120927,9
PF_0020069,21,5,1,4,20111212,,,115,20120405,16,1,3,12,,,,2,,28,20120503,10
PF_0020069,21,6,1,5,20120508,,,115,20120831,13,1,0,12,,,,4,,27,20120927,9
PF_0020069,22,3,2,0,20110920,,,116,20120114,14,0,0,14,,,,,,26,20120209,11
PF_0020069,24,3,2,0,20120102,,,113,20120424,17,2,0,15,,,,2,,30,20120524,10
PF_0020069,24,4,1,5,20120529,,,115,20120921,13,0,0,13,,,,1,,27,20121018,9
PF_0020069,27,4,1,4,20111121,,,114,20120314,15,0,0,15,,,,3,,29,20120412,8
PF_0020069,27,5,1,5,20120417,,,112,20120807,11,0,0,11,,,,5,,30,20120906,10
PF_0020069,28,3,1,5,20111101,,,114,20120223,17,0,0,17,,,,2,,28,20120322,9
PF_0020069,28,4,1,4,20120326,,,115,20120719,14,0,0,14,,,,5,,27,20120815,10
PF_0020069,29,4,1,4,20111121,,,113,20120313,9,0,3,6,,,,3,,30,20120412,9
PF_0020069,29,5,1,5,20120417,,,114,20120809,13,0,1,12,,,,6,,28,20120906,9
PF_0020069,31,4,1,5,20110920,,,116,20120114,9,0,2,7,,,,,,26,20120209,10
PF_0020069,31,5,1,4,20120213,,,116,20120608,11,0,3,8,,,,1,,27,20120705,9
PF_0020069,33,5,1,4,20120123,,,116,20120518,10,0,1,9,,,,,,27,20120614,9
PF_0020069,33,6,1,4,20120618,,,116,20121012,13,0,2,11,,,,,,26,20121107,10
PF_0020069,34,5,2,0,20120124,,,112,20120515,8,0,1,7,,,,1,,30,20120614,9
PF_0020069,37,3,3,0,20111101,,,117,20120226,11,0,1,10,,,,,,25,20120322,10
PF_0020069,37,4,1,4,20120326,,,115,20120719,4,0,0,4,,,,,,1,20120720,0
PF_0020069,39,5,1,5,20120124,,,117,20120520,12,0,1,11,,,,1,,25,20120614,9
PF_0020069,39,6,1,6,20120620,,,116,20121014,12,0,0,12,,,,3,,24,20121107,9
PF_0020069,40,3,3,0,20111101,,,114,20120223,8,0,2,6,,,,,,28,20120322,10
PF_0020069,41,4,1,5,20120124,,,116,20120519,14,0,0,14,,,,1,,26,20120614,10
PF_0020069,41,5,1,5,20120619,,,117,20121014,12,2,3,7,,,,,,24,20121107,11
PF_0020069,43,4,1,5,20111213,,,111,20120402,15,1,0,14,,,,2,,31,20120503,10
PF_0020069,43,5,1,5,20120508,,,115,20120831,14,0,3,11,,,,3,,27,20120927,6
PF_0020069,45,4,1,4,20111121,,,116,20120316,15,0,4,11,,,,1,,27,20120412,8
PF_0020069,45,5,1,4,20120416,,,115,20120809,14,1,2,11,,,,3,,28,20120906,10
PF_0020069,47,3,1,5,20111011,,,116,20120204,16,0,1,15,,,,4,,26,20120301,10
PF_0020069,47,4,1,5,20120306,,,116,20120630,15,0,4,11,,,,4,,26,20120726,9
PF_0020069,47,5,1,5,20120731,,,117,20121125,6,0,1,5,,,,1,,25,20121220,8
PF_0020069,48,4,1,4,20111031,,,116,20120224,15,0,0,15,,,,1,,27,20120322,9
PF_0020069,48,5,1,4,20120326,,,115,20120719,17,0,0,17,,,,3,,27,20120815,9
PF_0020069,49,4,1,5,20111101,,,114,20120223,12,0,4,8,,,,,,28,20120322,10
PF_0020069,49,5,1,5,20120327,,,115,20120720,17,0,0,17,,,,7,,26,20120815,10
PF_0020069,50,5,1,68,20120306,,,118,20120702,5,0,0,5,,,,1,,24,20120726,8
PF_0020069,50,6,1,5,20120731,,,116,20121124,13,0,0,13,,,,1,,26,20121220,10
PF_0020069,51,3,1,5,20111011,,,119,20120207,12,0,1,11,,,,3,,23,20120301,9
PF_0020069,51,4,1,5,20120306,,,118,20120702,12,1,0,11,,,,1,,24,20120726,10
PF_0020069,55,3,1,3,20111211,,,113,20120402,16,0,0,16,,,,5,,31,20120503,10
PF_0020069,55,4,1,4,20120507,,,113,20120828,16,1,3,12,,,,2,,30,20120927,7
PF_0020069,56,4,1,4,20111031,,,115,20120223,11,0,1,10,,,,2,,28,20120322,8
PF_0020069,64,3,1,7,20110922,,,117,20120117,10,0,0,10,,,,3,,23,20120209,7
PF_0020069,68,3,1,5,20111011,,,119,20120207,17,0,2,15,,,,3,,23,20120301,8
PF_0020069,68,4,1,5,20120306,,,118,20120702,14,0,0,14,,,,2,,24,20120726,8
PF_0020069,69,3,1,6,20110921,,,115,20120114,14,0,1,13,,,,2,,26,20120209,10
PF_0020069,69,4,1,5,20120214,,,114,20120607,12,0,0,12,,,,5,,28,20120705,7
PF_0020069,69,5,1,5,20120710,,,116,20121103,5,0,0,5,,,,,,26,20121129,10
PF_0020069,70,3,1,4,20111121,,,113,20120313,15,0,4,11,,,,1,,30,20120412,8
PF_0020069,70,4,1,4,20120416,,,115,20120809,12,0,12,0,,,,4,,28,20120906,9
PF_0020069,72,4,1,5,20111011,,,114,20120202,14,0,5,9,,,,3,,28,20120301,9
PF_0020069,72,5,1,5,20120306,,,114,20120628,15,2,0,13,,,,1,,28,20120726,10
PF_0020069,72,6,1,5,20120731,,,113,20121121,8,0,0,8,,,,1,,29,20121220,10
PF_0020069,73,4,1,5,20110920,,,116,20120114,14,0,0,14,,,,3,,26,20120209,11
PF_0020069,73,5,1,5,20120214,,,115,20120608,12,0,1,11,,,,3,,27,20120705,9
PF_0020069,73,6,1,5,20120710,,,116,20121103,13,0,1,12,,,,1,,26,20121129,8
PF_0020069,75,4,1,48,20120104,,,116,20120429,13,0,5,8,,,,,,25,20120524,11
PF_0020069,75,5,1,5,20120529,,,115,20120921,16,1,3,12,,,,1,,27,20121018,8
PF_0020069,76,4,1,5,20120103,,,116,20120428,10,0,2,8,,,,2,,26,20120524,9
PF_0020069,79,4,1,4,20111121,,,113,20120313,13,0,4,9,,,,1,,30,20120412,8
PF_0020069,79,5,1,4,20120416,,,114,20120808,9,0,0,9,,,,2,,29,20120906,7
PF_0020069,82,3,1,5,20110920,,,118,20120116,14,0,1,13,,,,,,24,20120209,12
PF_0020069,82,4,1,5,20120214,,,117,20120610,14,0,2,12,,,,,,25,20120705,12
PF_0020069,82,5,1,5,20120710,,,116,20121103,9,0,1,8,,,,,,26,20121129,10
PF_0020069,83,4,1,4,20111031,,,114,20120222,13,0,13,0,,,,2,,29,20120322,10
PF_0020069,83,5,1,4,20120326,,,115,20120719,15,0,13,2,,,,5,,24,20120812,6
PF_0020069,84,2,3,0,20111011,,,117,20120205,15,1,0,14,,,,3,,25,20120301,10
PF_0020069,86,2,1,5,20120103,,,114,20120426,13,0,0,13,,,,,,28,20120524,11
PF_0020069,86,3,1,5,20120529,,,115,20120921,18,2,6,10,,,,1,,27,20121018,10
PF_0020069,88,4,1,5,20120124,,,113,20120516,11,0,0,11,,,,,,29,20120614,11
PF_0020069,88,5,1,5,20120619,,,116,20121013,3,0,0,3,,,,,,25,20121107,10
PF_0020069,91,4,1,4,20120102,,,116,20120427,16,0,2,14,,,,1,,27,20120524,10
PF_0020069,91,5,1,4,20120528,,,116,20120921,12,0,0,12,,,,,,27,20121018,8
PF_0020069,94,3,1,5,20110920,,,117,20120115,11,0,0,11,,,,,,25,20120209,10
PF_0020069,94,4,1,4,20120213,,,116,20120608,10,0,1,9,,,,1,,27,20120705,11
PF_0020069,95,3,1,4,20111212,,,116,20120406,9,0,5,4,,,,1,,27,20120503,9
PF_0020069,95,4,1,5,20120508,,,116,20120901,11,0,2,9,,,,1,,17,20120918,10
PF_0020069,101,3,2,0,20111213,,,117,20120408,6,0,1,5,,,,2,,25,20120503,10
PF_0020069,101,4,1,5,20120508,,,116,20120901,14,0,2,12,,,,1,,26,20120927,10
PF_0020069,105,3,1,4,20111212,,,117,20120407,13,1,0,12,,,,3,,26,20120503,8
PF_0020069,105,4,1,5,20120508,,,113,20120829,9,0,3,6,,,,1,,29,20120927,7
