농장아이디,개체 구별 번호,산차,교배지수,경과일,교배일,임신 사고기간,임신 사고 원인,임신 기간,분만일,총산자수,미라,사산,실산자수,생시도태두수,양자전입두수,양자전출두수,포유자돈폐사 두수,부분이유 두수,포유기간,이유일,이유두수
PF_0021286,151,1,1,5,20171119,,,113,20180312,15,0,2,13,,,,2,,27,20180408,11
PF_0021286,151,2,2,0,20180503,,,112,20180823,19,0,5,14,,,,3,,23,20180915,11
PF_0021286,152,0,1,255,20180429,,,113,20180820,7,3,1,3,,,,,,26,20180915,9
PF_0021286,157,0,3,0,20171028,,,116,20180221,13,0,0,13,,,,1,,23,20180316,12
PF_0021286,157,1,1,47,20180502,,,116,20180826,18,2,2,14,,,,2,,20,20180915,12
PF_0021286,159,0,1,241,20180505,,,115,20180828,17,0,3,14,,,,2,,18,20180915,12
PF_0021286,161,1,1,5,20180110,,,115,20180505,11,0,0,11,,,,,,25,20180530,11
PF_0021286,161,2,1,5,20180604,,,114,20180926,15,0,1,14,,,,2,,29,20181025,12
PF_0021286,167,1,1,5,20171209,,,115,20180403,12,0,0,12,,,,,,24,20180427,12
PF_0021286,167,2,1,6,20180503,,,112,20180823,14,1,0,13,,,,1,,23,20180915,12
PF_0021286,171,0,1,264,20180701,,,114,20181023,17,0,4,13,,,,4,,30,20181122,9
PF_0021286,172,0,1,285,20180722,,,117,20181116,12,0,0,12,,,,,,19,20181205,13
PF_0021286,173,0,1,248,20180616,,,115,20181009,9,0,0,9,,,,,,23,20181101,11
PF_0021286,174,0,1,260,20180628,,,113,20181019,15,0,0,15,,,,5,,27,20181115,10
PF_0021286,175,0,1,266,20180630,,,113,20181021,6,0,1,5,,,,,,25,20181115,12
PF_0021286,120,0,1,261,20180417,,,114,20180809,11,0,1,10,,,,3,,21,20180830,7
PF_0021286,120,1,1,5,20180904,,,113,20181226,12,0,1,11,,,,,,22,20190117,11
PF_0021286,122,0,1,271,20180430,,,114,20180822,14,0,0,14,,,,5,,24,20180915,9
PF_0021286,123,0,1,288,20180517,,,114,20180908,16,0,3,13,,,,2,,26,20181004,11
PF_0021286,124,0,2,0,20180419,,,110,20180807,14,0,3,11,,,,,,2,20180809,0
PF_0021286,125,0,1,252,20180411,,,114,20180803,11,0,0,11,,,,,,21,20180824,11
PF_0021286,125,1,1,5,20180829,,,117,20181224,14,0,1,13,,,,2,,24,20190117,11
PF_0021286,126,0,1,326,20180626,,,115,20181019,9,0,2,7,,,,,,20,20181108,11
PF_0021286,127,0,1,251,20180416,,,113,20180807,14,0,2,12,,,,1,,23,20180830,11
PF_0021286,127,1,1,5,20180904,,,115,20181228,17,0,0,17,,,,7,,27,20190124,10
PF_0021286,128,0,1,265,20180430,,,115,20180823,14,0,0,14,,,,3,,19,20180911,11
PF_0021286,129,0,1,246,20180411,,,114,20180803,10,0,1,9,,,,,,21,20180824,12
PF_0021286,129,1,1,6,20180830,,,114,20181222,13,0,0,13,,,,,,19,20190110,13
PF_0021286,130,0,2,0,20180504,,,111,20180823,13,1,0,12,,,,2,,19,20180911,10
PF_0021286,131,0,1,245,20180410,,,114,20180802,13,0,2,11,,,,1,,21,20180823,10
PF_0021286,131,1,1,6,20180829,,,115,20181222,13,0,1,12,,,,,,26,20190117,12
PF_0021286,132,0,1,250,20180416,,,114,20180808,12,8,1,3,,,,,,27,20180904,10
PF_0021286,133,0,1,241,20180407,,,115,20180731,16,0,1,15,,,,4,,24,20180824,11
PF_0021286,133,1,1,6,20180830,,,114,20181222,13,0,0,13,,,,,,26,20190117,13
PF_0021286,135,0,1,248,20180414,,,113,20180805,17,2,1,14,,,,3,,19,20180824,11
PF_0021286,135,1,1,6,20180830,,,115,20181223,10,0,0,10,,,,,,25,20190117,12
PF_0021286,136,0,1,233,20180330,,,114,20180722,12,0,1,11,,,,1,,25,20180816,10
PF_0021286,136,1,1,6,20180822,,,114,20181214,5,0,1,4,,,,,,27,20190110,11
PF_0021286,137,0,2,0,20180706,,,116,20181030,15,0,4,11,,,,3,,23,20181122,8
PF_0021286,138,0,3,0,20180502,,,115,20180825,8,0,0,8,,,,,,17,20180911,12
PF_0021286,139,0,2,0,20170912,,,115,20180105,12,0,3,9,,,,,,23,20180128,12
PF_0021286,139,1,1,5,20180202,,,115,20180528,16,0,1,15,,,,,,24,20180621,15
PF_0021286,139,2,2,0,20180717,,,114,20181108,17,0,1,16,,,,,,27,20181205,16
PF_0021286,140,0,3,0,20180620,,,115,20181013,16,0,0,16,,,,5,,26,20181108,11
PF_0021286,143,1,1,5,20171209,,,115,20180403,15,0,1,14,,,,1,,24,20180427,13
PF_0021286,143,2,1,6,20180503,,,112,20180823,18,2,1,15,,,,4,,23,20180915,11
PF_0021286,146,1,1,7,20180201,,,115,20180527,14,0,2,12,,,,,,25,20180621,12
PF_0021286,146,2,1,6,20180627,,,114,20181019,16,0,1,15,,,,3,,20,20181108,12
PF_0021286,147,0,2,0,20170915,,,115,20180108,14,0,0,14,,,,,,23,20180131,14
PF_0021286,147,1,1,6,20180206,,,116,20180602,17,0,0,17,,,,4,,26,20180628,13
PF_0021286,147,2,1,6,20180704,,,117,20181029,12,0,0,12,,,,2,,24,20181122,10
PF_0021286,226,1,3,0,20171010,,,113,20180131,17,0,0,17,,,,6,,26,20180226,11
PF_0021286,226,2,3,0,20180428,,,112,20180818,12,0,1,11,,,,,,28,20180915,11
PF_0021286,176,0,1,250,20180625,,,114,20181017,13,0,0,13,,,,2,,29,20181115,11
PF_0021299,9,1,1,417,20180407,,,114,20180730,10,0,0,10,,,,,,28,20180827,10
PF_0021299,9,2,1,5,20180901,,,114,20181224,10,0,0,10,,,,,,28,20190121,10
PF_0021299,10,0,1,270,20171211,,,115,20180405,5,0,0,5,,,,,,21,20180426,10
PF_0021299,10,1,1,411,20180501,,,113,20180822,12,2,0,10,,,,,,19,20180910,10
PF_0021299,11,0,1,242,20180101,,,114,20180425,10,0,0,10,,,,,,28,20180523,10
PF_0021299,11,1,1,389,20180528,,,114,20180919,10,0,0,10,,,,,,28,20181017,10
PF_0021299,12,0,1,283,20180208,,,116,20180604,14,2,0,12,,,,,,24,20180628,8
PF_0021299,12,1,1,428,20180703,,,115,20181026,15,3,0,12,,,,,,21,20181116,8
PF_0021299,13,0,1,270,20180226,,,115,20180621,12,3,0,9,,,,,,21,20180712,10
PF_0021299,13,1,1,414,20180720,,,115,20181112,11,1,0,10,,,,,,17,20181129,10
PF_0021299,14,0,1,270,20180214,,,113,20180607,11,0,0,11,,,,,,31,20180708,10
PF_0021299,14,1,3,0,20180729,,,114,20181120,11,1,0,10,,,,,,16,20181206,10
PF_0021299,15,0,1,270,20180227,,,114,20180621,13,1,0,12,,,,,,28,20180719,10
PF_0021299,15,1,1,430,20180806,,,115,20181129,10,2,0,8,,,,,,28,20181227,9
PF_0021299,16,0,1,270,20180309,,,114,20180701,11,0,0,11,,,,,,19,20180720,11
PF_0021299,16,1,1,409,20180726,,,121,20181124,7,0,0,7,,,,,,26,20181220,11
PF_0021299,17,0,1,240,20180226,,,114,20180620,17,1,0,16,,,,,,22,20180712,12
PF_0021299,17,1,1,381,20180717,,,115,20181109,12,0,0,12,,,,,,20,20181129,10
PF_0021299,18,0,1,315,20180424,,,114,20180816,10,0,0,10,,,,,,28,20180913,10
PF_0021299,19,0,1,242,20180227,,,115,20180622,12,1,0,11,,,,,,22,20180714,11
PF_0021299,19,1,1,384,20180719,,,115,20181111,17,2,1,14,,,,,,18,20181129,13
PF_0021299,20,0,1,256,20180226,,,115,20180621,12,1,0,11,,,,,,21,20180712,11
PF_0021299,20,1,1,396,20180716,,,115,20181108,3,0,0,3,,,,,,4,20181112,3
PF_0021299,23,0,1,270,20180413,,,115,20180806,12,2,1,9,,,,,,24,20180830,12
PF_0021299,23,1,1,415,20180905,,,116,20181230,8,0,0,8,,,,,,25,20190124,8
PF_0021299,24,0,1,255,20180519,,,113,20180909,11,0,0,11,,,,,,14,20180923,9
PF_0021299,25,0,1,-600,20180618,,,115,20181011,15,2,0,13,,,,,,21,20181101,9
PF_0021299,26,0,1,239,20180803,,,114,20181125,16,3,0,13,,,,,,25,20181220,11
PF_0021299,27,0,1,235,20180728,,,113,20181118,11,0,0,11,,,,,,18,20181206,10
PF_0021299,29,0,1,222,20180715,,,114,20181106,15,3,0,12,,,,,,16,20181122,8
PF_0021299,183,0,3,0,20180615,,,105,20180928,12,3,0,9,,,,,,25,20181023,9
PF_0021299,184,0,1,237,20180521,,,116,20180914,15,2,0,13,,,,,,13,20180927,11
PF_0021299,185,0,3,0,20180604,,,115,20180927,17,4,0,13,,,,,,11,20181008,11
PF_0021281,153,0,1,270,20180719,,,115,20181111,11,0,0,11,,,,,,21,20181202,11
PF_0021281,168,0,1,270,20180528,,,114,20180919,11,0,0,11,,,,,,24,20181013,11
PF_0021281,170,0,1,270,20180413,,,114,20180805,11,0,0,11,,,,,,25,20180830,11
PF_0021281,170,1,1,415,20180905,,,114,20181228,11,0,0,11,,,,,,19,20190116,11
PF_0021281,185,0,1,270,20180408,,,114,20180731,11,0,0,11,,,,,,-33,20180628,11
PF_0021281,185,1,1,356,20180703,,,114,20181025,11,0,0,11,,,,,,25,20181119,11
PF_0021281,193,0,1,270,20180407,,,114,20180730,10,0,0,10,,,,,,24,20180823,10
PF_0021281,4,0,1,270,20171127,,,114,20180321,7,0,0,7,,,,,,28,20180418,7
PF_0021281,4,1,1,417,20180423,,,115,20180816,0,0,0,0,,,,,,,,
PF_0021299,3,2,1,5,20171122,,,114,20180316,10,0,0,10,,,,,,28,20180413,10
PF_0021299,3,3,1,5,20180418,,,114,20180810,10,0,0,10,,,,,,28,20180907,10
PF_0021299,4,2,1,5,20180108,,,114,20180502,10,0,0,10,,,,,,28,20180530,10
PF_0021299,4,3,1,5,20180604,,,114,20180926,10,0,0,10,,,,,,28,20181024,10
PF_0021299,5,2,1,5,20180122,,,114,20180516,10,0,0,10,,,,,,28,20180613,10
PF_0021299,5,3,1,5,20180618,,,114,20181010,10,0,0,10,,,,,,28,20181107,10
PF_0021299,6,2,1,5,20171022,,,114,20180213,10,0,0,10,,,,,,28,20180313,10
PF_0021299,6,3,1,5,20180318,,,114,20180710,10,0,0,10,,,,,,28,20180807,10
PF_0021299,6,4,1,5,20180812,,,117,20181207,15,4,0,11,,,,,,27,20190103,10
PF_0021282,40,0,1,231,20180605,,,113,20180926,16,4,0,12,,,,,,22,20181018,12
PF_0021282,41,0,1,257,20180618,,,114,20181010,10,1,0,9,,,,,,22,20181101,12
PF_0021282,42,0,1,246,20180605,,,115,20180928,6,1,0,5,,,,,,34,20181101,6
PF_0021282,43,0,1,268,20180406,,,116,20180731,16,1,1,14,,,,,,23,20180823,10
PF_0021282,43,1,1,412,20180828,,,114,20181220,8,0,0,8,,,,,,26,20190115,11
PF_0021282,44,0,1,236,20180501,,,116,20180825,15,0,0,15,,,,,,27,20180921,12
PF_0021282,45,0,1,229,20180606,,,114,20180928,14,0,0,14,,,,,,34,20181101,11
PF_0021282,179,0,1,235,20180501,,,113,20180822,14,2,0,12,,,,,,30,20180921,11
PF_0021282,180,0,1,241,20180514,,,113,20180904,17,0,1,16,,,,,,30,20181004,13
PF_0021282,181,0,1,235,20180514,,,114,20180905,17,4,1,12,,,,,,29,20181004,10
PF_0021282,182,0,1,235,20180501,,,114,20180823,17,5,0,12,,,,,,29,20180921,8
PF_0021282,183,0,1,271,20180831,,,112,20181221,15,0,0,15,,,,,,34,20190124,10
PF_0021282,211,0,1,237,20180605,,,114,20180927,12,5,3,4,,,,,,21,20181018,10
PF_0021282,229,0,1,233,20180815,,,114,20181207,15,0,0,15,,,,,,20,20181227,12
PF_0021282,233,0,1,232,20180814,,,114,20181206,17,0,0,17,,,,,,21,20181227,11
PF_0021282,234,0,1,239,20180815,,,114,20181207,13,0,0,13,,,,,,20,20181227,12
PF_0021282,245,0,1,231,20180828,,,113,20181219,14,0,0,14,,,,,,22,20190110,12
PF_0020431,195,1,1,4,20180524,,,118,20180919,14,0,2,12,,,,,,31,20181020,10
PF_0020431,196,0,1,398,20180103,,,117,20180430,15,0,0,15,,,,2,,30,20180530,9
PF_0020431,197,0,2,0,20180212,,,117,20180609,19,0,6,13,,,,,,22,20180701,11
PF_0020431,197,1,1,0,20180701,,,123,20181101,14,0,0,14,,,,,,19,20181120,12
PF_0021277,1019,0,1,270,20180309,,,113,20180630,18,0,0,18,,,,3,,30,20180730,11
PF_0021277,1019,1,1,5,20180804,,,115,20181127,5,0,0,5,,,,,,27,20181224,10
PF_0021277,1020,0,1,270,20180309,,,115,20180702,13,0,1,12,,,,,,28,20180730,12
PF_0021277,1020,1,1,5,20180804,,,114,20181126,9,0,0,9,,,,1,,28,20181224,10
PF_0021277,1021,0,1,270,20180309,,,116,20180703,16,0,0,16,,,,2,,27,20180730,11
PF_0021277,1021,1,1,5,20180804,,,116,20181128,19,0,2,17,,,,,,26,20181224,10
PF_0021277,311,0,1,270,20180323,,,116,20180717,17,0,0,17,,,,2,,27,20180813,11
PF_0021277,311,1,1,5,20180818,,,115,20181211,11,0,0,11,,,,1,,27,20190107,10
PF_0021277,312,0,1,270,20180322,,,117,20180717,13,0,0,13,,,,4,,27,20180813,11
PF_0021277,312,1,1,5,20180818,,,115,20181211,12,0,0,12,,,,,,27,20190107,10
PF_0021277,313,0,1,270,20180323,,,117,20180718,15,0,1,14,,,,,,26,20180813,10
PF_0021277,313,1,1,6,20180819,,,114,20181211,6,0,0,6,,,,,,27,20190107,11
PF_0021277,314,0,1,270,20180405,,,115,20180729,14,1,0,13,,,,1,,29,20180827,11
PF_0021277,315,0,1,270,20180329,,,116,20180723,15,0,0,15,,,,1,,28,20180820,11
PF_0021277,315,1,1,4,20180824,,,116,20181218,11,0,2,9,,,,,,27,20190114,10
PF_0021277,316,0,1,270,20180329,,,118,20180725,9,0,0,9,,,,,,26,20180820,12
PF_0021277,316,1,1,4,20180824,,,116,20181218,9,0,0,9,,,,,,27,20190114,11
PF_0021277,317,0,1,247,20180318,,,115,20180711,11,0,0,11,,,,,,26,20180806,11
PF_0021277,317,1,1,4,20180810,,,115,20181203,11,0,0,11,,,,,,28,20181231,11
PF_0021282,10,0,1,287,20180418,,,114,20180810,14,0,0,14,,,,,,27,20180906,12
PF_0021282,12,0,1,222,20180418,,,114,20180810,18,4,1,13,,,,,,27,20180906,8
PF_0021282,15,0,1,234,20180501,,,114,20180823,18,9,0,9,,,,,,29,20180921,8
PF_0021282,20,0,1,211,20180619,,,116,20181013,13,1,1,11,,,,,,33,20181115,10
PF_0021282,21,0,1,238,20180515,,,114,20180906,18,2,0,16,,,,,,28,20181004,13
PF_0021282,22,0,1,245,20180606,,,114,20180928,11,0,3,8,,,,,,34,20181101,11
PF_0021282,23,0,1,107,20180120,,,265,20181012,8,0,0,8,,,,,,34,20181115,12
PF_0021282,116,0,1,332,20180703,,,115,20181026,14,2,0,12,,,,,,34,20181129,12
PF_0021282,137,0,1,236,20180514,,,115,20180906,13,0,1,12,,,,,,28,20181004,12
PF_0021282,143,0,1,230,20180606,,,114,20180928,7,1,0,6,,,,,,34,20181101,9
PF_0021282,152,0,1,235,20180501,,,114,20180823,10,0,0,10,,,,,,-33,20180721,13
PF_0021282,155,0,1,233,20180830,,,121,20181229,14,2,0,12,,,,,,26,20190124,8
PF_0021282,156,0,1,238,20180419,,,115,20180812,8,0,2,6,,,,,,25,20180906,12
PF_0021282,167,0,1,247,20180830,,,114,20181222,12,0,0,12,,,,,,19,20190110,12
PF_0021282,176,0,1,236,20180514,,,115,20180906,13,1,0,12,,,,,,28,20181004,12
PF_0021282,177,0,1,235,20180502,,,114,20180824,19,6,2,11,,,,,,28,20180921,7
PF_0021282,26,0,1,214,20180619,,,115,20181012,14,2,0,12,,,,,,34,20181115,10
PF_0021282,28,0,1,246,20180620,,,112,20181010,18,1,0,17,,,,,,36,20181115,9
PF_0021282,29,0,1,215,20180619,,,114,20181011,7,1,0,6,,,,,,35,20181115,10
PF_0020199,328,0,1,240,20180315,,,116,20180709,13,0,0,13,,,,,,25,20180803,12
PF_0020199,329,0,1,220,20180315,,,117,20180710,6,0,0,6,,,,,,31,20180810,10
PF_0020199,329,1,1,5,20180815,,,117,20181210,11,0,0,11,,,,,,25,20190104,9
PF_0020199,330,0,1,310,20180328,,,116,20180722,13,0,0,13,,,,,,26,20180817,11
PF_0020199,331,0,1,270,20180403,,,117,20180729,9,0,0,9,,,,,,26,20180824,12
PF_0020199,331,1,1,5,20180829,,,117,20181224,13,0,0,13,,,,,,25,20190118,11
PF_0020199,332,0,1,270,20180410,,,116,20180804,11,0,0,11,,,,,,27,20180831,11
PF_0020199,333,0,1,270,20180414,,,114,20180806,5,0,0,5,,,,,,25,20180831,10
PF_0020199,334,0,1,180,20180508,,,116,20180901,12,0,0,12,,,,,,26,20180927,11
PF_0020199,335,0,1,220,20180515,,,114,20180906,12,0,0,12,,,,,,29,20181005,10
PF_0020199,336,0,1,240,20180531,,,117,20180925,12,0,1,11,,,,,,24,20181019,8
PF_0020199,337,0,1,240,20180531,,,115,20180923,13,0,0,13,,,,,,26,20181019,9
PF_0020199,338,0,1,220,20180601,,,116,20180925,10,0,0,10,,,,,,24,20181019,10
PF_0020199,339,0,1,240,20180603,,,117,20180928,11,0,0,11,,,,,,28,20181026,11
PF_0020199,340,0,1,240,20180604,,,118,20180930,12,0,0,12,,,,,,26,20181026,9
PF_0020199,341,0,1,260,20180609,,,115,20181002,11,0,0,11,,,,,,24,20181026,10
PF_0020199,343,0,1,240,20180615,,,115,20181008,14,0,3,11,,,,,,32,20181109,10
PF_0020199,344,0,1,270,20180616,,,115,20181009,9,0,0,9,,,,,,20,20181029,10
PF_0020199,345,0,1,240,20180624,,,119,20181021,11,0,0,11,,,,,,26,20181116,10
PF_0020199,346,0,1,250,20180703,,,117,20181028,11,0,0,11,,,,,,26,20181123,9
PF_0020199,347,0,1,250,20180725,,,119,20181121,7,0,0,7,,,,,,22,20181213,10
PF_0020199,348,0,1,260,20180727,,,115,20181119,14,0,0,14,,,,,,24,20181213,9
PF_0020199,387,0,1,250,20180831,,,115,20181224,13,0,0,13,,,,,,22,20190115,11
PF_0020199,388,0,1,250,20180820,,,117,20181215,10,0,0,10,,,,,,27,20190111,9
PF_0021299,8,0,1,270,20171025,,,117,20180219,11,0,0,11,,,,,,24,20180315,11
PF_0021299,8,1,1,415,20180319,,,115,20180712,10,2,0,8,,,,,,21,20180802,10
PF_0021299,8,2,1,4,20180806,,,114,20181128,11,3,0,8,,,,,,29,20181227,8
PF_0021299,9,0,1,270,20171111,,,114,20180305,10,0,0,10,,,,,,28,20180402,10
PF_0021282,33,0,1,224,20180702,,,114,20181024,15,4,1,10,,,,,,22,20181115,10
PF_0021282,34,0,1,210,20180618,,,113,20181009,14,4,1,9,,,,,,23,20181101,10
PF_0021282,35,0,1,237,20180419,,,115,20180812,17,0,0,17,,,,,,25,20180906,12
PF_0021282,36,0,1,214,20180619,,,113,20181010,17,5,0,12,,,,,,36,20181115,10
PF_0021282,37,0,1,273,20180702,,,114,20181024,7,2,0,5,,,,,,22,20181115,10
PF_0021282,38,0,1,230,20180605,,,113,20180926,13,5,0,8,,,,,,36,20181101,8
PF_0021282,32,0,1,214,20180619,,,115,20181012,12,0,0,12,,,,,,34,20181115,8
PF_0020291,319,1,1,0,20171111,,,115,20180306,11,0,0,11,,,,,,10,20180316,11
PF_0020291,319,2,1,0,20180316,,,115,20180709,11,0,0,11,,,,,,10,20180719,11
PF_0020291,319,3,1,0,20180719,,,115,20181111,11,0,0,11,,,,,,10,20181121,11
PF_0020291,320,1,1,0,20171111,,,115,20180306,11,0,0,11,,,,,,10,20180316,11
PF_0020291,320,2,1,0,20180316,,,115,20180709,11,0,0,11,,,,,,10,20180719,11
PF_0020291,320,3,1,0,20180719,,,115,20181111,11,0,0,11,,,,,,10,20181121,11
PF_0020291,321,1,1,0,20171202,,,115,20180327,11,0,0,11,,,,,,0,20180327,11
PF_0020291,321,2,1,0,20180327,,,115,20180720,11,0,0,11,,,,,,0,20180720,11
PF_0020291,321,3,1,0,20180720,,,115,20181112,11,0,0,11,,,,,,0,20181112,11
PF_0020291,322,1,1,0,20171223,,,115,20180417,11,0,0,11,,,,,,1,20180418,11
PF_0020291,322,2,1,0,20180418,,,115,20180811,11,0,0,11,,,,,,1,20180812,11
PF_0020291,322,3,1,0,20180812,,,115,20181205,11,0,0,11,,,,,,1,20181206,11
PF_0020291,323,3,1,0,20180104,,,115,20180429,11,0,0,11,,,,,,5,20180504,11
PF_0021293,168,0,1,270,20180619,,,114,20181011,3,2,0,1,,,,,,28,20181108,10
PF_0021293,151,0,1,270,20171011,,,115,20180203,10,0,0,10,,,,,,24,20180227,11
PF_0021293,151,1,2,0,20180415,,,114,20180807,17,3,0,14,,,,,,30,20180906,10
PF_0021293,153,0,3,0,20180607,,,115,20180930,13,0,0,13,,,,,,25,20181025,11
PF_0021293,155,0,1,270,20171105,,,114,20180227,10,0,0,10,,,,,,25,20180324,12
PF_0021293,155,1,1,5,20180329,,,114,20180721,10,0,0,10,,,,,,25,20180815,11
PF_0021293,155,2,1,5,20180820,,,114,20181212,10,0,0,10,,,,,,25,20190106,10
PF_0021293,156,0,1,270,20180212,,,117,20180609,9,1,0,8,,,,,,28,20180707,10
PF_0021293,156,1,1,19,20180726,,,115,20181118,12,2,0,10,,,,,,25,20181213,11
PF_0021293,159,0,1,270,20180302,,,114,20180624,11,0,0,11,,,,3,,28,20180722,11
PF_0021293,159,1,1,5,20180727,,,114,20181118,11,0,0,11,,,,,,28,20181216,11
PF_0021293,160,0,1,270,20180712,,,115,20181104,13,2,0,11,,,,,,24,20181128,11
PF_0021282,248,0,1,222,20180818,,,114,20181210,13,2,0,11,,,,,,31,20190110,11
PF_0021282,250,0,1,259,20180814,,,115,20181207,13,2,0,11,,,,,,20,20181227,11
PF_0021282,252,0,1,271,20180828,,,113,20181219,11,1,0,10,,,,,,-343,20180110,12
PF_0021282,262,0,1,243,20180619,,,114,20181011,13,3,0,10,,,,,,35,20181115,10
PF_0021282,267,0,1,231,20180814,,,115,20181207,15,3,1,11,,,,,,20,20181227,11
PF_0021282,269,0,1,232,20180814,,,112,20181204,17,1,1,15,,,,,,23,20181227,12
PF_0021282,271,0,1,230,20180717,,,112,20181106,13,0,0,13,,,,,,23,20181129,13
PF_0021282,273,0,1,224,20180702,,,116,20181026,2,0,0,2,,,,,,34,20181129,12
PF_0021282,275,0,1,225,20180703,,,115,20181026,12,0,0,12,,,,,,34,20181129,10
PF_0021282,280,0,1,242,20180730,,,115,20181122,16,2,0,14,,,,,,31,20181223,12
PF_0021282,281,0,1,230,20180718,,,115,20181110,17,0,0,17,,,,,,,,
PF_0021844,41,1,1,5,20171003,,,114,20180125,12,0,1,11,,,,1,,20,20180214,10
PF_0021844,41,2,1,5,20180219,,,114,20180613,15,0,1,14,,,,,,22,20180705,10
PF_0021844,41,3,1,5,20180710,,,114,20181101,9,0,1,8,,,,,,21,20181122,12
PF_0021844,42,1,1,5,20171226,,,114,20180419,11,0,0,11,,,,,,21,20180510,12
PF_0021844,42,2,1,5,20180515,,,114,20180906,10,0,0,10,,,,,,21,20180927,10
PF_0021844,45,1,1,5,20180109,,,113,20180502,14,0,1,13,,,,,,22,20180524,12
PF_0021844,45,2,1,5,20180529,,,108,20180914,15,0,5,10,,,,1,,27,20181011,9
PF_0021844,46,0,1,260,20170915,,,116,20180109,10,0,0,10,,,,,,23,20180201,10
PF_0021844,46,1,1,5,20180206,,,114,20180531,11,0,0,11,,,,,,21,20180621,11
PF_0021844,46,2,1,5,20180626,,,112,20181016,14,0,2,12,,,,,,22,20181107,12
PF_0021844,47,1,1,5,20171212,,,116,20180407,19,0,1,18,,,,,,19,20180426,12
PF_0021844,47,2,1,5,20180501,,,114,20180823,17,0,1,16,,,,,,21,20180913,11
PF_0021844,48,1,1,6,20180123,,,114,20180517,17,0,0,17,,,,,,21,20180607,12
PF_0021844,48,2,1,5,20180612,,,114,20181004,18,0,0,18,,,,,,21,20181025,12
PF_0021844,152,2,1,5,20171017,,,114,20180208,16,0,0,16,,,,,,21,20180301,10
PF_0021844,152,3,1,5,20180306,,,114,20180628,18,0,1,17,,,,,,21,20180719,13
PF_0021844,152,4,1,5,20180724,,,114,20181115,15,0,0,15,,,,,,21,20181206,12
PF_0020266,69,0,1,240,20180604,,,114,20180926,10,0,0,10,,,,,,21,20181017,10
PF_0020266,70,0,1,240,20180905,,,114,20181228,11,0,0,11,,,,,,21,20190118,11
PF_0020266,75,0,1,240,20180822,,,114,20181214,11,0,0,11,,,,,,21,20190104,11
PF_0020266,55,0,1,240,20180410,,,114,20180802,11,0,0,11,,,,,,21,20180823,11
PF_0020266,55,1,1,5,20180828,,,114,20181220,11,0,0,11,,,,,,21,20190110,11
PF_0020266,56,0,1,287,20180124,,,116,20180520,16,0,1,15,,,,4,,25,20180614,8
PF_0020266,56,1,1,8,20180622,,,118,20181018,16,6,0,10,,,,2,,25,20181112,8
PF_0020266,57,0,1,232,20180511,,,114,20180902,13,0,1,12,,,,,,25,20180927,12
PF_0020266,58,0,1,243,20180605,,,114,20180927,10,0,0,10,,,,,,21,20181018,10
PF_0020266,59,0,1,240,20180710,,,114,20181101,11,0,0,11,,,,,,21,20181122,11
PF_0020266,60,0,1,240,20180821,,,114,20181213,11,0,0,11,,,,,,21,20190103,11
PF_0020266,61,0,1,240,20180827,,,112,20181217,11,0,0,11,,,,,,19,20190105,11
